SITE_ID;Ecoregions;YEAR;XFC_NAT_ALG_AQM;SumNat_PFC;InsectDensity;RegionalInsectTotalLBCD;RegionalInsectReplLBCD;RegionalInsectRichLBCD;Insect_RarefiedChaoRichness;ObservedInsectRichness;RiparianPresent;SDDEPTH_CM;CatchmentsArea;MeanAnnualTemperature;MeanPrecipitation;CroplandIntensity;AnthropogenicImperviousnessSufaces;RoadsDensity;HighIntensiveLandUse;DensidadePopulational
MSLS_1038;CPL;2014;0.181818182;2.545454546;3;0.000811488;0.000132597;0.00327526;5;3;0.909090909;9.079758818;32.2281;18.69296897;2026.439661;0.01396297;0.62;1.68;0.005585188;4.32
MSLS_1039;CPL;2014;0.45;4.181818181;206;0.000904581;0.001155787;0.000487722;50;34;1;36.7210327;25.4439;17.04171292;2233.018958;0;0.45;1.28;0.003537194;5.67
MSLS_1040;CPL;2014;0.493181818;4.090909091;217;0.00084606;0.000890825;0.000771777;52;41;1;41.7423555;29.124;17.52853736;1535.490717;0;0.45;1.21;0.003090235;6.51
MSR9_0901;CPL;2014;0.172727273;2;323;0.000851779;0.001102974;0.000434936;62;29;0.909090909;0.672798317;3170.6415;16.31165336;1632.240443;5.39323036;1.22;1.66;0.092791948;18.25
MSR9_0902;CPL;2014;0.413636365;3.545454545;160;0.000909846;0.00117629;0.000467699;28;23;0.954545455;0.456052451;5161.8699;16.4200104;1665.143422;8.60714254;2.07;1.89;0.318355563;31.69
MSR9_0903;CPL;2014;0.054545455;1.090909091;11;0.000915958;0.000387515;0.002058821;24;8;0.954545455;1.691719584;17314.569;18.08875908;1787.901606;0.273380181;1.45;1.64;0.21700338;21.6
MSR9_0904;CPL;2014;0.263636364;1.545454545;25;0.001075676;0.000875059;0.001408588;14;11;1;1.63500224;8615.79;17.54620294;1793.618538;6.252415623;1.16;1.4;0.111875986;18.76
MSR9_0905;CPL;2014;0.261363637;2.636363637;287;0.000895217;0.001187595;0.000410034;35;27;1;1.944675196;6827.4162;17.4397804;1778.901776;0.323872155;0.94;1.47;0.102899835;16.13
MSR9_0906;CPL;2014;0.181818182;2.909090909;108;0.000793045;0.00096516;0.000507432;42;24;1;0.592972311;782.9748;18.72839915;1914.378764;0.229317725;2.09;1.79;0.232651166;43.73
MSR9_0908;CPL;2014;0.131818182;2.636363637;114;0.000831263;0.001050696;0.000467128;37;25;1;0.908658685;2550.3705;17.88127277;1647.328425;0.466873343;0.82;1.4;0.083811352;12.27
MSRF_0001;CPL;2014;0.072727273;1.454545454;192;0.000774843;0.001129728;0.000451876;50;32;1;14.43865113;11.4687;18.64644553;1680.551697;0;0.27;0.91;0;5.2
MSRF_0002;CPL;2014;0.25909091;3.363636363;110;0.000886604;0.001147759;0.000453234;44;32;1;47.03534025;357.1542;17.19512747;1973.237253;0.02267928;0.34;1.13;0.003023904;5.76
MSRF_0003;CPL;2014;0.233333333;2.444444445;93;0.000823486;0.00103686;0.000469404;45;25;1;26.11638758;347.6799;18.31585234;1766.419389;0.192590944;1.36;1.38;0.152208972;13.13
MSRF_0004;CPL;2014;0.30909091;3.272727273;437;0.000820013;0.000597031;0.001190038;61;50;0.681818182;12.71179759;17.7399;18.62165175;1758.69662;0;0.23;0.81;0;5.33
MSRM_1001;CPL;2014;0.202272728;2;489;0.000750585;0.000802083;0.000665128;53;37;0.909090909;0.630801158;3860.568;16.93913196;2000.797908;3.458685354;0.74;1.28;0.053828867;9.59
MSRM_1003;CPL;2014;0.140909091;2.090909091;13;0.000978659;0.000755368;0.001349198;68;12;1;1.904238759;8519.9256;17.53820508;1796.423591;6.313195974;1.16;1.41;0.112997466;18.89
MSRM_1004;CPL;2014;0.221818182;3.345454545;166;0.000862848;0.001125436;0.000427098;63;27;1;0.368392632;1794.4668;18.79371734;1952.86099;0.258143533;1.5;1.58;0.160092123;22.55
MSRO_1019;CPL;2014;0.177272728;2.454545455;442;0.000780863;0.000857044;0.000654445;65;37;1;0.587017801;3130.101;16.17182529;1732.528007;19.47749929;2.29;1.84;0.316226218;45.26
MSRO_1021;CPL;2014;0.329545455;2.727272729;419;0.000797909;0.00073967;0.000894553;45;43;0.954545455;33.73599822;420.9318;16.7836418;2016.756208;4.837481986;0.44;1.13;0.005131473;6.82
MSRO_1022;CPL;2014;0.022727273;0.454545455;4;0.000947033;0.000195746;0.003109349;9;4;0.227272727;1.693491999;282477.831;9.926549029;878.3428937;28.14715827;1.5;1.44;0.269338753;27.14
MSS9_0912;CPL;2014;0.150000001;2.636363637;458;0.000789288;0.000961314;0.000503821;26;24;1;27.87455847;10.863;18.01440828;1652.400072;7.415078708;1.52;1.83;0.024855012;11.37
MSS9_0913;CPL;2014;0.568181819;4.636363636;60;0.001028586;0.000659629;0.001640847;14;10;1;18.67855682;1.7739;18.77004071;1962.575317;0;0.31;1.57;0;2.06
MSS9_0914;CPL;2014;0.24090909;4.090909091;415;0.000800605;0.000725021;0.000926031;104;44;1;42.48889457;53.469;18.82289394;1893.244356;0;1.29;1.75;0.148123212;12.54
MSS9_0915;CPL;2014;0.181818181;2.90909091;499;0.000880373;0.00085481;0.000922795;44;16;0.727272727;23.65631656;1.5642;17.57052029;1644.381958;0;0.46;1.77;0;3.92
MSS9_0916;CPL;2014;0.229545455;2.545454546;335;0.000906587;0.00112811;0.000538984;39;36;0.904761905;8.670692538;1.6551;17.62507587;1572.46228;0;0.76;2.05;0;10.4
MSS9_0917;CPL;2014;0.259090909;3.363636364;515;0.000954876;0.00117928;0.000582492;78;38;1;6.407311958;0.8379;18.79514787;1848.429812;0;0.58;1.19;0;10.26
MSS9_0919;CPL;2014;0.2;3.272727273;403;0.000786958;0.000756501;0.000837498;66;42;0.818181818;24.58314073;152.2557;18.53155969;1875.635381;1.094146229;0.96;1.43;0.02009777;13.19
MSSS_1081;CPL;2014;0.063636363;1.272727273;182;0.000580035;0.001059526;0.000848123;37;16;0;10.45018866;5.9364;16.78080874;1789.259734;92.66221953;0.56;1.58;0.015160703;5.53
MSSS_1082;CPL;2014;0.086363636;1.727272727;277;0.00079397;0.000938652;0.000819822;21;17;0.727272727;8.665938198;18.7029;17.53561447;1780.797999;70.18911506;3.97;4.56;0.534141764;42.63
MTLS_1135;NPL;2014;0.281818182;2.727272728;426;0.000820759;0.001046546;0.00044608;30;29;0;25.29834905;331.8471;6.626960108;403.6896797;27.8938704;0.2;0.61;0;0.31
MTLS_1136;NPL;2014;0.372727272;5.272727274;365;0.000823754;0.001059322;0.000432844;34;28;0.090909091;16.91647932;218.8242;5.423896192;396.8751253;3.203941794;0.17;0.9;0.000411289;2.65
MTLS_1138;NPL;2014;0.577272728;5.636363636;464;0.000956734;0.001214894;0.000528333;42;37;0.909090909;9.373528167;72.8073;1.483959841;833.3414986;0;0.01;0.16;0;0.7
MTLS_1139;NPL;2014;0.140909091;2.818181818;38;0.000812444;0.000810234;0.001113957;23;14;0;19.97555105;204.4296;4.279496608;251.2639068;2.93118022;0.13;0.2;0;0.16
MTLS_1141;WMT;2014;0.820454545;4.818181818;431;0.001054881;0.001491464;0.000330397;34;30;0.954545455;20.3412069;20.9142;2.933317925;1189.691743;0;0;0.48;0;0.62
MTLS_1142;NPL;2014;0.377272727;5.727272727;352;0.0010057;0.001355956;0.000424471;54;34;0.863636364;15.59687873;80.3385;2.54087251;848.6829832;1.23900745;0.04;0.7;0;0.92
MTLS_1144;NPL;2014;0.740909091;2.181818182;293;0.000826826;0.000892719;0.000983424;30;15;0;20.87030417;422.9397;6.249963865;409.8528697;28.99349482;0.35;0.71;0.012129389;0.65
MTLS_1145;WMT;2014;1.035909091;4.545454546;493;0.001598498;0.001286165;0.000485173;53;36;1;13.50046685;208.0458;4.208470113;903.7036541;0.001297791;0.58;0.66;0.016871285;20.74
MTLS_1149;WMT;2014;0.829545454;4.818181818;400;0.000789316;0.000781621;0.000802086;48;41;0.5;0.354544451;466.1415;4.398119742;799.731078;3.446378407;1.41;1.77;0.11835462;27.75
MTLS_1155;NPL;2014;0.154545454;2.000000001;253;0.000856942;0.001090207;0.000469851;34;24;0;8.676329113;470.0934;6.090102093;336.9039491;2.719757393;0.1;0.54;0;0.21
MTLS_1164;NPL;2014;0.661616161;3.424242424;413;0.000759402;0.000934032;0.000469615;69;29;0.523809524;34.50945706;1409.6205;7.631562609;375.9705584;13.29210947;0.1;0.74;0.004022359;1.11
MTLS_1189;WMT;2014;0.570454546;2.181818182;479;0.00096441;0.001208225;0.000559813;41;38;0.5;13.37899379;54.99;1.021482362;1431.966397;0;0;0.01;0;0.09
MTR9_0902;WMT;2014;0.715909092;3.818181818;178;0.000888623;0.001177145;0.000409838;37;29;0.95;5.58699358;1865.0043;4.482939773;955.0279777;0.308412158;0.12;0.8;0.000868631;2
MTR9_0903;NPL;2014;0.356818183;1.545454545;29;0.00110449;0.000456808;0.002179277;7;7;0.181818182;1.232145158;226705.5387;5.641876859;395.6419786;18.19093756;0.25;0.7;0.01387959;1.83
MTR9_0904;NPL;2014;0.10909091;1.090909091;325;0.000720629;0.001010746;0.00050514;39;33;0.045454545;0.515669615;12255.5817;6.435192493;414.3491101;7.870304516;0.14;0.8;0.006256741;0.61
MTR9_0906;NPL;2014;0.05909091;0.818181819;187;0.000795788;0.001162491;0.000453211;30;24;0.272727273;0.190424831;13955.2326;7.188972371;402.1403382;1.671760025;0.22;0.86;0.020779303;2.2
MTR9_0907;NPL;2014;0.286363637;2;130;0.000899821;0.000763528;0.00112599;15;14;0;0.258792846;3095.8344;6.828229382;324.3789933;7.884113569;0.2;0.54;5.81E-05;0.14
MTR9_0910;NPL;2014;0.022727273;0.454545455;508;0.000833528;0.001248234;0.000411291;39;31;0;1.99360795;167973.8661;6.195296685;413.734181;3.452009134;0.28;0.75;0.032725448;2.22
MTR9_0911;WMT;2014;0.552272729;2.909090909;154;0.000957702;0.001310511;0.000372236;34;28;1;1.320653489;1533.0816;4.337346699;963.2049331;0.01021472;0.08;0.7;5.87E-05;1.01
MTR9_0914;NPL;2014;0.619545455;3.090909091;348;0.000724786;0.001003021;0.000529015;58;34;0;15.54724309;4359.2607;6.248091355;262.14814;59.38406024;0.26;0.88;0.003633644;1.14
MTR9_0915;NPL;2014;0.563636365;4.272727273;251;0.00090312;0.001203228;0.000405109;34;29;0.772727273;29.85611285;3158.2305;7.721565209;391.1305911;0.701794882;0.12;0.74;0.004531018;1.19
MTR9_0917;NPL;2014;0.397727272;3;445;0.000891536;0.001154955;0.000454409;66;33;0.818181818;0.472329281;2640.6576;3.790690241;739.4592456;0.382745571;0.15;0.52;0.006884649;1.26
MTR9_0918;NPL;2014;0.300000001;2.363636364;254;0.000915498;0.001229782;0.000393964;40;30;0.954545455;0.536222289;1583.4393;2.558075689;847.263272;0;0.01;0.04;5.68E-05;0.25
MTR9_0919;NPL;2014;0.018181819;0.363636364;447;0.000820814;0.001147207;0.000545128;29;21;0;14.58407444;2492.1756;6.907812992;340.546116;6.48961895;0.21;0.52;7.22E-05;0.15
MTR9_0921;NPL;2014;0.040909091;0.454545455;65;0.000881438;0.001050004;0.000867658;27;16;0;0.643930481;99970.8336;4.937525895;467.4727657;18.41521395;0.33;0.79;0.024577168;3.14
MTRF_0004;WMT;2014;0.287272728;2.381818183;439;0.000834865;0.000905069;0.000718366;48;40;0.636363636;0.993857397;8661.4569;1.468489738;784.4671296;0.269393478;0.07;0.22;0.001662538;0.47
MTRF_0005;WMT;2014;0.343181818;2.000000001;441;0.001180223;0.001351599;0.000363947;32;30;0.5;0.306117756;1110.6756;2.367501078;1150.300832;0.003970556;0.03;0.55;0;0.17
MTRF_0007;NPL;2014;0.547727272;3.09090909;400;0.000768922;0.00086457;0.0006102;57;36;0.090909091;19.87155726;640.8855;5.503686001;298.5592023;29.40689093;0.15;0.78;0.003229906;0.42
MTRF_0008;NPL;2014;0.036363636;0.727272728;411;0.00076532;0.000979109;0.000676495;53;39;0.454545455;1.62849965;95816.8116;5.378837321;456.2548669;3.976048082;0.34;0.77;0.048521965;3.01
MTRF_0102;WMT;2014;0.484090909;1;277;0.00159472;0.001271729;0.00040866;38;32;0.590909091;0.213150964;688.4919;2.545002634;1036.866671;0;0;0;0;0.36
MTRF_0103;WMT;2014;0.072727273;1.454545456;485;0.001487009;0.001336181;0.000362584;37;29;0.454545455;0.273641733;839.4831;2.795371575;1033.603605;0;0;0;0;0.34
MTRF_0105;WMT;2014;0.145454546;2.90909091;466;0.000839905;0.000988332;0.000859543;69;45;0.681818182;0.566059389;1397.5272;4.325119199;954.3560522;0.011205506;0.08;0.7;6.44E-05;0.97
MTRF_0106;WMT;2014;0.186363637;3.000000001;469;0.000799107;0.000978236;0.000767797;47;42;0.818181818;0.619979635;1247.9238;3.638012292;571.2492482;0;0.13;0.66;0.00338963;0.69
MTRF_0107;NPL;2014;0.072727274;1.090909091;358;0.000802289;0.00101782;0.000710571;49;41;0.863636364;0.164298324;319.3794;3.137074819;663.1614969;0;0.02;0.1;0;0.25
MTRF_0108;WMT;2014;0.731818182;2.545454546;377;0.000738595;0.000879364;0.000826466;75;43;0.045454545;0.20513361;3147.4917;2.450923537;627.1081636;0;0.07;0.96;0.001658463;0.15
MTRF_0109;WMT;2014;0.240909091;3;447;0.000965705;0.001327242;0.000365757;44;28;0.909090909;0.15137084;2851.38;4.173029751;518.276775;3.694369042;0.19;1;0.006154914;0.45
MTRF_0110;WMT;2014;0.197727273;2.636363636;444;0.000919855;0.001179556;0.000488896;95;35;0.227272727;16.48709014;293.4234;1.723131864;665.6953553;0;0.02;0.38;0;0.41
MTRF_0115;WMT;2014;0.290909091;3.181818182;241;0.000892734;0.001188417;0.000402065;31;28;0.409090909;0.08819171;3608.7849;1.538805655;787.4518901;0.002518853;0.16;0.43;0.009177604;0.66
MTRF_0116;WMT;2014;0.29318182;3.090909091;400;0.000992619;0.001320342;0.000448782;42;35;0;0.129719978;449.0073;1.108199036;933.9550839;0;0.04;0.05;0.001202653;0.25
MTRF_0117;WMT;2014;0.118181818;2;472;0.000742625;0.000990463;0.000597298;42;37;0.227272727;0.258063887;19321.3908;3.164394408;528.0544538;1.790568306;0.2;0.93;0.009297467;0.7
MTRM_1001;NPL;2014;0.227272728;1.272727273;140;0.000852713;0.000572441;0.001317807;14;13;1;0.336017977;27240.6276;5.85851717;278.4606784;24.22189788;0.22;0.78;0.005808236;1.36
MTRM_1002;NPL;2014;0.472727273;5.090909091;146;0.000839877;0.001085996;0.000431458;30;28;0.80952381;0.712279769;53631.36;5.472498423;385.2651351;3.185251316;0.29;0.82;0.02777293;1.73
MTRM_1005;NPL;2014;0.090909091;1.818181819;168;0.000913159;0.001258738;0.000605635;36;19;0.681818182;0.998775007;22782.3066;5.737378729;274.5166729;25.36041588;0.23;0.83;0.006435257;1.54
MTRM_1006;NPL;2014;0.104545456;0.636363637;280;0.000800296;0.001184134;0.000429283;65;25;0.136363636;1.021378828;168002.307;6.195452696;413.726089;3.456467892;0.28;0.75;0.032720444;2.22
MTRM_1010;NPL;2014;0.050000001;1.000000001;136;0.000875967;0.001185195;0.000628766;24;19;0.1875;0.991655888;178103.3868;6.219009386;410.7976733;4.304394283;0.28;0.74;0.032893086;2.18
MTRO_1065;NPL;2014;0.104545455;1;195;0.000817733;0.001067063;0.000669929;23;19;0.045454545;0.157107696;30497.5071;7.113626867;345.4745837;0.964625073;0.17;0.85;0.008794161;0.95
MTRO_1068;NPL;2014;0.484090909;3.181818182;508;0.00080991;0.000950136;0.000577214;41;36;0;19.57853649;1501.6122;4.546332625;457.9881603;18.15634556;0.25;0.82;0.015403444;4.28
MTRO_1069;NPL;2014;0.194090909;1.8;41;0.001009843;0.000229119;0.002305406;7;7;0;0.308156788;3079.1106;6.831176466;324.8038986;7.876310127;0.2;0.54;5.85E-05;0.14
MTRO_1071;WMT;2014;0.945454546;3.363636363;382;0.001383719;0.000912457;0.00071229;45;40;NA;23.79264592;1271.52;2.249699754;658.7617305;0;0.05;0.88;0.001840317;0.14
MTRO_1073;NPL;2014;0.086363636;1.363636364;217;0.000791846;0.001182832;0.000408971;33;29;0.227272727;0.163867401;13936.0608;7.187721738;402.2773516;1.66110498;0.22;0.86;0.02080143;2.2
MTRO_1074;WMT;2014;0.50909091;4.254545455;406;0.000816475;0.000977636;0.000549039;41;35;0;0.338223372;1247.4252;4.791914426;681.9568023;12.30444118;2.15;1.89;0.235132335;48.71
MTRO_1075;WMT;2014;0.815909091;3.272727273;278;0.000882235;0.001120482;0.00048688;41;34;1;0.217819775;3894.552;3.816035165;586.4734733;0.567677617;0.1;0.71;0.001409661;0.59
MTS9_0922;WMT;2014;0.643333333;3.133333332;495;0.000959934;0.00125562;0.000469262;37;35;0.9;29.28304746;31.0932;6.094960706;1005.817606;0;0.03;0.46;0;2.19
MTS9_0926;WMT;2014;1.375;4.153846154;386;0.001596609;0.000953673;0.000986692;55;48;0.653846154;6.150943413;3.8637;4.79139152;493.9449078;0;0.21;0.84;0;2.32
MTS9_0927;NPL;2014;1.465909091;4.454545455;276;0.000888547;0.001084849;0.000562795;53;21;0.636363636;19.98157541;50.8356;9.09666138;330.23923;55.31477941;0.51;1.05;0.005311239;0.32
MTS9_0930;NPL;2014;0.182272727;2.918181818;298;0.000689122;0.000960491;0.000504746;26;24;0;29.9344334;2688.5691;4.54792507;357.119807;27.26462935;0.25;0.57;0.007766213;0.62
MTS9_0933;NPL;2014;0.15;2.636363637;111;0.001190841;0.001002955;0.000751518;42;18;0;32.72611165;858.0924;4.207577795;256.5334825;0.42121338;0.03;0.03;0;0.16
MTS9_0935;NPL;2014;0.308333333;3.5;497;0.001009522;0.001390828;0.000376769;28;25;0.565217391;36.54125108;504.0639;2.938078156;619.8845383;0;0.08;0.38;0.000178549;0.73
MTS9_0936;NPL;2014;0.934090909;4.727272728;479;0.000973492;0.001267835;0.000485049;35;22;1;19.5798572;560.1717;0.913785203;801.4682611;0.049484828;0.31;0.62;0.047717512;3.1
MTS9_0938;NPL;2014;0.893181819;3;130;0.000944864;0.001034167;0.000796671;18;17;0;9.601055591;116.1054;7.220410787;396.9549527;1.112351364;0.07;1.04;0;0.39
MTS9_0939;WMT;2014;0.427272728;4.545454546;409;0.0009077;0.001169577;0.000473131;42;34;1;0.274596268;1139.1408;1.137532161;777.1053495;0;0.09;0.15;0.001975173;0.12
MTS9_0940;NPL;2014;0.325;3.391304348;361;0.000763739;0.000679564;0.000903422;53;43;0.043478261;18.09368158;340.263;5.546340476;379.2105771;5.684926072;0.07;0.42;0.000264501;0.28
MTS9_0943;NPL;2014;1.036363636;3.545454546;471;0.000754928;0.000787482;0.000700907;136;38;0;37.88475214;489.9168;5.394268053;531.9718075;1.723333431;0.08;0.35;0.000183705;0.38
MTS9_0945;NPL;2014;0.306818181;3.727272727;425;0.000965594;0.00126883;0.000462393;68;35;0;21.2351814;285.9552;0.344756243;964.9094188;0;0.02;0.16;0;0.75
MTS9_0948;NPL;2014;0.399999999;4.272727273;365;0.001057881;0.00134263;0.000585359;28;19;0.090909091;3.169457148;0.9738;5.909460083;510.771753;0;0;0.78;0;0.72
MTSS_1289;WMT;2014;0.281818183;2.363636364;502;0.001007307;0.001405712;0.000346179;37;29;0.909090909;23.23686514;4.5;2.63717216;725.9817935;0;0;0.13;0;0.52
MTSS_1290;XER;2014;0.526818182;3.227272729;296;0.000783434;0.000974632;0.000466151;40;30;0.136363636;11.70400519;346.9671;7.61015081;192.7652082;1.325745294;0.08;0.8;0;1.27
MTSS_1291;NPL;2014;0.706250001;4.416666666;434;0.000914249;0.001182274;0.000469479;28;23;0.125;6.101805945;3.8439;7.088429131;419.8906349;0;0;0.06;0;0.44
MTSS_1294;NPL;2014;0.979545454;3.272727273;385;0.000914321;0.001221516;0.000404549;36;30;0.8;46.79428006;3.8871;5.417676005;409.0755598;0;0.1;0.27;0;0.98
MTSS_1297;WMT;2014;1.638636364;5;392;0.001057759;0.001480854;0.000355659;53;32;0.818181818;10.25499114;12.8196;2.279836602;1461.651196;0;0;0.62;0;0.16
MTSS_1302;WMT;2014;0.795454545;5.363636363;458;0.001039627;0.001435807;0.00038219;63;33;1;13.5486404;13.7385;3.878853739;1160.114169;0;0.01;0.74;0;0.58
MTSS_1305;WMT;2014;0.950000001;3.090909091;474;0.001000411;0.001314506;0.000479191;39;36;0.909090909;5.284801559;3.8403;3.442745747;504.8445846;0;0;0;0;1.14
MTSS_1319;NPL;2014;0.861363636;2.636363637;301;0.000927555;0.001252351;0.000388576;54;29;1;8.076150504;17.3871;5.647497389;578.1681763;0;0;0.57;0;0.77
MTSS_1321;WMT;2014;0.947727274;5.90909091;476;0.001040487;0.001355414;0.000517886;44;38;0.909090909;8.198567562;8.5977;3.109739158;883.8292352;0;0;0.94;0;0.4
MTSS_1326;NPL;2014;0.190909091;2;404;0.000761273;0.001045391;0.000555741;46;36;0;5.799405971;16.8237;4.06371973;576.1079985;0;0.16;0.81;0;1.72
MTSS_1328;NPL;2014;0.672727272;5.272727272;415;0.001017423;0.001289634;0.000565706;44;39;0.045454545;8.040248307;37.2699;4.582782567;461.8193449;0;0.16;0.73;0;0.3
MTSS_1330;NPL;2014;0.475;3.454545455;355;0.000883224;0.000940206;0.00105461;14;14;0;13.96921579;42.1479;5.990191281;376.4536005;13.42486814;0.12;0.88;0;2.81
MTSS_1331;WMT;2014;0.784090909;4.818181818;150;0.000999966;0.001389355;0.000353799;33;28;0.227272727;5.983904586;6.8256;4.305660943;506.5673813;0;0;0.17;0;2.27
NCRO_1015;CPL;2014;0.277272727;4.090909091;148;0.000857695;0.001083695;0.000482663;45;33;0.863636364;0.43275019;3265.29;16.54115935;1156.956069;28.37057964;2.41;2.15;0.285466222;54.54
NDLS_1063;NPL;2014;0.906818182;4;419;0.000801161;0.000969532;0.00052176;26;23;0;27.5067767;56.9277;6.717883772;510.5649798;6.908763221;0.14;0.47;0;0.37
NDLS_1064;NPL;2014;0.687272726;4.654545453;486;0.001271253;0.000829442;0.000518527;27;25;0.045454545;26.31463855;502.4718;6.062788639;480.6890599;56.9071936;0.46;1.34;0.019344369;1.17
NDLS_1065;NPL;2014;0.515909091;3;209;0.000938072;0.001266026;0.000393852;81;26;0;15.69951424;85.7403;5.644519145;525.860551;36.41344852;0.23;1.61;0.001049681;0.81
NDLS_1067;NPL;2014;0.913636364;2.909090909;324;0.000869781;0.000977326;0.00095726;17;15;0;27.19226582;109.7001;6.450058293;471.8742028;54.55701499;0.32;1.35;0.001640837;0.23
NDLS_1068;NPL;2014;0.277272727;2.636363636;166;0.000824928;0.000987613;0.000554963;40;22;0;25.79378209;94.3524;5.833180695;458.382459;9.343164562;0.52;0.89;0.036247091;0.69
NDLS_1070;NPL;2014;0.230000001;2.636363637;128;0.000882988;0.001036043;0.000629002;26;20;0;15.56186741;1088.1027;3.940687039;392.7543278;36.9961034;0.53;1.32;0.011993353;0.63
NDLS_1072;NPL;2014;0.433333334;2.333333333;491;0.000870152;0.000934329;0.000763655;33;18;0;34.04404503;199.791;6.398883374;410.3076981;57.89359881;0.25;1.19;0.000900941;0.77
NDLS_1073;NPL;2014;0.484090909;2.727272727;438;0.000847606;0.000892865;0.0007725;22;18;0;24.82077169;539.226;4.496330067;428.1868813;58.67626932;0.44;1.25;0.004673365;0.68
NDLS_1077;NPL;2014;1.511363636;2.909090909;359;0.00091;0.000786563;0.001114837;16;14;0;12.59338852;105.2298;5.905471559;521.2272139;69.05030704;0.22;1.36;0;1.12
NDLS_1079;NPL;2014;0.836818183;4.154545455;493;0.000711641;0.000838907;0.000500449;38;30;0.545454545;14.48273523;121.0356;5.53071431;571.9323616;64.77350465;0.46;1.38;0.023051069;0.56
NDR9_0901;TPL;2014;1.032272728;2.800000001;245;0.000766688;0.000917115;0.000517065;35;24;0.045454545;14.47007012;1834.8912;5.991931968;679.653927;59.84310132;0.36;1.28;0.017608673;1.44
NDR9_0902;NPL;2014;0.797727274;2.818181818;323;0.000724574;0.000866455;0.000489129;33;27;0.454545455;24.61399782;2073.4551;5.951051465;491.6514667;29.83472369;0.38;1.17;0.00963609;0.67
NDR9_0904;TPL;2014;0.9;3.818181818;342;0.001277805;0.000967237;0.000464102;46;29;0.909090909;19.16694071;929.0025;3.875016566;528.3834174;69.66746591;0.55;1.46;0.017631815;0.94
NDR9_0906;TPL;2014;0.302272728;1.363636364;55;0.00082115;0.000728488;0.001240861;22;13;0.681818182;0.52510605;2508.8139;4.514563258;513.5673611;75.93055029;0.4;1.29;0.008896634;1.49
NDR9_0908;NPL;2014;0.131818183;1.181818183;53;0.000956223;0.001146229;0.00064092;102;19;0.454545455;2.990692633;407593.2177;5.906309837;402.2675537;12.21997939;0.27;0.72;0.022323286;1.99
