SITE_ID;Ecoregions;YEAR;XFC_NAT_ALG_AQM;SumNat_PFC;FishTotalDensity;RegionalFishTotalLBCD;RegionalFishReplLBCD;RegionalFishRichLBCD;Fish_RarefiedChaoRichness;ObservedFishRichness;InvasiveFishDensity;RatioInvasiveDensity;RiparianPresent;SDDEPTH_CM;CatchmentsArea;MeanAnnualTemperature;MeanPrecipitation;CroplandIntensity;AnthropogenicImperviousnessSufaces;RoadsDensity;HighIntensiveLandUse;DensidadePopulational
CORM_1001;XER;2014;0.272727273;3.636363636;180;0.001126861;0.001487048;0.000714161;5;5;67;1.8;0.363636364;0.697591173;44745.1074;4.52883244;530.2580918;2.452706818;0.716808202;0.876122203;0.093801317;8.937976254
CORM_1005;XER;2014;0.081818183;1.272727273;281;0.001115375;0.001459124;0.000721508;5;5;42;1.4;0.227272727;0.391701804;22626.8883;3.934451539;586.1327024;1.401532088;0.659042702;0.937303113;0.065963997;7.734048659
CORM_1007;XER;2014;0.095454545;0.818181818;17;0.001138639;0.001205697;0.001061804;3;3;4;2.666666667;0.590909091;1.852842005;20594.853;5.337193718;554.0415211;0.949483835;0.248927924;0.731927193;0.016335149;1.850131186
CORO_1032;SPL;2014;0.059090909;0.818181819;483;0.000999297;0.001258018;0.000702857;6.998;6;27;0.333333333;0.318181818;11.11018813;1352.8152;6.732836027;578.5761901;0.008648631;11.95962353;5.381978161;2.738821977;401.2192815
CORO_1033;SPL;2014;0.205000001;3.009090909;88;0.001021554;0.001240217;0.000771012;5;5;16;0.8;0.909090909;17.78810503;1592.2035;5.781909918;626.1770808;6.297046828;2.703119356;1.761683571;0.504206906;63.0980335
CORO_1034;XER;2014;0.295454545;3.000000001;24;0.001120723;0.001163846;0.001071313;3;3;9;0.666666667;0.090909091;0.408172819;4663.0629;5.220153071;552.9099021;0.354726075;0.240626606;0.721203163;0.008318567;0.888068734
CORO_1035;SPL;2014;0.222727272;3.727272726;260;0.000999297;0.001258018;0.000702857;6;6;4;0.333333333;0.5;7.112376883;2355.1803;8.085497807;496.1206358;0.459098609;7.558222103;3.82788278;1.704672037;248.8736354
COSS_1114;WMT;2014;0.684090909;3.727272728;8;0.001145684;0.000294359;0.002121128;1;1;12;1;1;7.427297454;9.0603;0.423051378;814.703905;0;0;0.062496229;0;1.105600582
CTLS_1044;NAP;2014;0.547727273;2.363636364;208;0.001026713;0.001322946;0.000687291;6;6;62;0.833333333;0.818181818;17.09922321;84.4623;8.930946315;1251.798856;0.730977016;1.269044296;2.165596841;0.034098053;39.85259447
CTLS_1045;NAP;2014;0.227272728;1.636363636;141;0.001049566;0.00137343;0.000678485;6;6;18;0.5;0.954545455;18.37295993;99.2817;9.848878179;1272.151512;0.011784649;18.97985732;5.410156;5.620371126;681.7095211
CTLS_1047;NAP;2014;0.315909092;3.181818181;200;0.001024237;0.001354642;0.000645661;10.249;10;10;0.4;1;19.01089533;146.9853;9.839754003;1465.362617;0.349626799;1.240085233;1.919233779;0.052658327;46.33711517
CTR9_0901;NAP;2014;0.193181819;2.181818183;160;0.001009537;0.001292202;0.000685662;13.981;11;186;0.818181818;0.954545455;0.639804263;1532.4516;8.559862321;1332.16075;0.94337074;4.521217179;2.725577077;0.714443445;133.6448055
CTR9_0902;NAP;2014;0.381818183;2.272727273;258;0.00101243;0.001331939;0.000646339;7;7;129;1;0.909090909;0.329272231;1193.5728;8.969409915;1255.464861;1.346788399;4.806440546;2.791854202;0.882225198;121.3195387
CTR9_0903;NAP;2014;0.227272728;1.181818182;1806;0.001079155;0.001480584;0.0006192;11.999;10;59;0.7;0.909090909;1.556674778;28209.573;6.67377368;1266.036144;0.944676121;3.176251848;2.012600737;0.588827771;77.39122834
CTR9_0906;NAP;2014;0.215909091;1.181818182;128;0.001036361;0.001384301;0.000637693;7.496;7;20;1.285714286;1;0.375161918;1571.499;8.60224227;1330.322233;1.090309316;4.915889033;2.774985248;0.815126195;138.136724
CTRF_0001;NAP;2014;0.252272728;2.636363636;471;0.001001615;0.001282239;0.000680079;10;10;8;0.1;0.818181818;31.04856248;55.8918;8.393909597;1304.321414;0.136871598;1.079079579;2.108951738;0.019323049;39.93293464
CTRM_1001;NAP;2014;0.240909092;1.90909091;1158;0.001035125;0.001308131;0.000722316;17.995;12;26;0.583333333;0.954545455;2.240733105;28292.7618;6.683334585;1266.587412;0.942140261;3.173253222;2.014728558;0.5876245;77.3821261
CTRM_1002;NAP;2014;0.145454546;1.818181819;1254;0.001012493;0.001258004;0.000731187;16.496;12;41;0.75;0.954545455;1.295873794;27776.4381;6.619812781;1265.002617;0.933806556;3.021215338;1.974913736;0.558813551;73.0526014
CTRM_1003;NAP;2014;0.450454545;2.281818182;218;0.001004574;0.001303488;0.00066208;15.972;10;248;0.8;1;1.629677727;25017.876;6.339878774;1261.055567;0.699875961;2.23578673;1.785073387;0.388532983;47.38548369
CTRO_1019;NAP;2014;0.738636364;2.000000001;86;0.001023091;0.001238719;0.000776025;5;5;80;1.2;0.954545455;0.908217813;964.5084;7.987834533;1338.619366;0.028180159;1.512864896;2.024403016;0.149298855;50.0078153
CTRO_1020;NAP;2014;0.393181818;3.090909091;234;0.001018824;0.00134626;0.00064365;7;7;269;1;1;1.040233074;1508.4783;8.533581264;1333.164469;0.879727604;4.237118956;2.700095995;0.556415031;132.694411
CTRO_1021;NAP;2014;0.122727274;1.727272728;233;0.001019606;0.001347773;0.000643594;7.996;7;151;0.714285714;0.909090909;0.427133977;1330.011;9.181233313;1280.442319;1.330500274;2.899356471;2.415199652;0.412101855;100.1698998
CTRO_1022;NAP;2014;0.309090911;2.181818182;389;0.001014143;0.001332063;0.000649872;10;10;152;0.6;0.681818182;1.138506908;4072.9392;8.550195179;1309.739649;1.340496318;3.500172578;2.628160349;0.613790159;93.36007142
DELS_1027;CPL;2014;0.473181818;2.827272727;192;0.00099775;0.00100695;0.000987209;16.166;16;21;0.125;1;32.9353499;53.8542;12.35782017;1341.567965;4.724422608;17.43920251;5.465525505;5.496507236;546.3361065
DELS_1032;CPL;2014;0.504545453;3.181818182;88;0.001063195;0.001442438;0.00062866;17.909;10;29;0.2;1;19.38301871;94.2147;13.30633214;1488.315516;41.84442555;1.059235979;1.430784546;0.069734341;40.89598102
DELS_1033;CPL;2014;0.509090909;1.909090909;116;0.001065897;0.001290927;0.000808059;14.124;14;30;0.142857143;0.863636364;11.81676604;34.9614;13.57737085;1552.44974;21.53889718;4.121865829;2.053364161;1.003964372;86.95333241
DELS_1038;SAP;2014;0.618181818;4.636363637;87;0.001021477;0.001228594;0.000784162;5;5;19;0.6;1;22.90884081;183.1689;11.74507528;1380.831141;12.65029162;5.752045243;3.33100791;0.948796439;236.4714566
DER9_0902;SAP;2014;0.504545455;3.545454545;51;0.001019371;0.001354704;0.000635149;8.163;8;9;0.25;1;0.192264548;789.5601;11.41595988;1389.756706;11.61270687;6.575719062;3.930870888;1.259220166;263.5551648
DESS_1092;SAP;2014;0.486363636;6.090909091;43;0.00142456;0.00213594;0.000640906;47.977;37;29;0.285714286;1;18.04735354;26.298;12.09823504;1401.549134;1.132785763;16.15455168;7.072093075;1.125941136;778.4611693
FLLS_1047;CPL;2014;0.275;3.454545454;220;0.001084904;0.001287168;0.000853151;17.24;15;0;0;0.954545455;13.41120819;38.2167;20.44815152;1541.844637;0;3.886936863;4.403544189;0.541648023;1.184421872
FLLS_1049;CPL;2014;0.87840909;2.800000001;473;0.001036053;0.001270047;0.000767944;13.499;13;60;0.384615385;0.363636364;0.867849956;1624.7709;22.57853182;1115.122088;14.08047744;3.691052074;2.228801605;0.461252722;56.78243488
FLLS_1063;CPL;2014;0.179545454;1.727272728;155;0.001054348;0.001417217;0.000638574;9.497;9;32;0.444444444;0.863636364;15.2728848;229.365;22.64990985;1258.100657;2.100451246;0.546325289;0.762452217;0.013341181;14.00532241
FLLS_1064;CPL;2014;0.24;2.4;66;0.001060317;0.00143309;0.000633196;10.97;9;0;0;1;0.772432456;128.3481;19.84747553;1887.266067;0;0.490060235;2.006653035;0.004908526;2.360184599
FLR9_0901;CPL;2014;0.418181818;2.909090909;33;0.001077225;0.001461379;0.000637064;17.758;10;191;0.3;0.772727273;1.114740836;4507.6509;19.55689319;1542.740576;24.82034046;1.550413587;1.946460139;0.217190732;35.7097346
FLR9_0902;CPL;2014;0.652272728;3.727272727;114;0.00107517;0.001397257;0.000706124;32.816;12;30;0.166666667;0.772727273;2.03498561;49539.3057;17.87405338;1719.174551;15.89932779;3.072339449;1.974732539;0.690420859;77.39205653
FLR9_0903;CPL;2014;0.597727273;3.636363637;484;0.001033215;0.00116947;0.000877094;15.998;15;105;0.2;0.35;2.378507243;5117.5953;22.47101456;1279.567258;4.080164369;6.027366525;2.201832616;1.298860033;157.2624243
FLRF_0001;CPL;2014;0.100000001;1.636363637;48;0.001070798;0.001389898;0.000705175;13.469;12;0;0;0.863636364;64.74736666;17.4492;20.13179069;1402.619918;0.00515783;1.124045802;2.541071514;0.010315659;17.84694811
FLRM_1001;CPL;2014;0.627272728;3;245;0.001050426;0.001110311;0.000981811;19.656;17;20;0.235294118;0.954545455;1.694716346;45909.1665;17.74680485;1711.954111;15.71164857;3.231399847;1.990099504;0.736360788;81.942316
FLRM_1002;CPL;2014;0.493181819;3.818181818;135;0.001056702;0.001125104;0.000978327;19.233;17;2;0.058823529;1;1.402282051;22252.6611;19.68880323;1381.98044;16.48460867;1.358767029;1.734758049;0.192192744;21.24420113
FLRO_1024;CPL;2014;0.515909091;3.181818182;121;0.001103353;0.001524897;0.000620351;7.992;7;1;0.142857143;0.863636364;0.717353194;2925.8163;19.59038649;1485.994309;32.34472718;1.469566186;2.002536406;0.207419037;30.55048051
FLRO_1025;CPL;2014;0.159090908;2.818181818;289;0.001059864;0.001932689;0.000861842;16.495;15;3;0.133333333;1;0.933058413;2340.1107;20.48850752;1366.888035;1.722533896;1.237556454;2.023631354;0.078765505;28.71440278
FLS9_0915;CPL;2014;0.538636365;4;48;0.001081152;0.001487391;0.000615687;8.49;8;7;0.25;1;24.59631663;11.3202;19.83067957;2305.480871;0.039751948;25.87319129;8.810753654;5.215455557;554.6339918
FLS9_0917;CPL;2014;0.27090909;2.727272728;22;0.001114715;0.001518733;0.000651793;8.864;6;2;0.166666667;0.954545455;7.256512227;5.4495;19.54292897;1926.849818;0;0.443270025;1.606496589;0;1.660342067
FLS9_0918;CPL;2014;0.309090909;3.272727273;58;0.001089177;0.001431151;0.000697345;12.983;12;0;0;1;28.83799927;145.9503;19.9806583;1373.330493;0.018499448;0.811626286;1.619106461;0.007399779;2.376014356
FLS9_0919;CPL;2014;0.593181819;3.636363636;116;0.001075039;0.001456403;0.000638074;7.991;7;5;0.142857143;0.863636364;26.74736842;23.427;22.69714485;1049.821942;7.399154821;0.342489435;1.042428398;0.053784095;1.981827033
FLS9_0921;CPL;2014;0.263636364;2.727272728;225;0.001099744;0.001530855;0.000605778;9.996;9;11;35.66666667;0.909090909;16.46785666;10.7694;20.44370038;1509.535067;0;0.255139562;0.45342717;0.008357012;25.6955033
FLS9_0922;CPL;2014;0.320454545;2.545454546;510;0.001104;0.00154548;0.000598154;8.998;8;3;0.25;1;7.311531342;3.0645;20.94333613;1647.421875;0;4.878707783;2.483641509;0.440528634;291.7462043
FLS9_0929;CPL;2014;0.4;4.727272727;74;0.001143109;0.001520859;0.000710284;5.247;5;0;0;1;12.74079042;5.8878;18.9833987;2210.365159;6.679914399;0.231274839;1.976757759;0;8.509818376
FLSS_1068;CPL;2014;0.563636364;2.727272727;15;0.001102515;0.001492657;0.000655492;8.8;6;0;0;1;8.607254627;0.9981;19.17730983;2008.338989;0;13.5915239;10.36398064;0.360685302;42.60101737
FLSS_1069;CPL;2014;0.127272728;2.181818182;156;0.001060784;0.001425064;0.000643395;17.949;10;8;0.2;0.1;0.11904811;404.9847;22.89083725;1194.130838;19.00627357;3.720858344;2.109497317;0.682692457;74.76923026
FLSS_1076;CPL;2014;0.790909091;2.272727273;647;0.001086875;0.00148523;0.000630441;14.493;10;9;0.3;0.045454545;8.802396163;53.6292;23.76252652;1398.454867;0.006712761;36.89982882;8.721782149;5.898838692;1625.693202
FLSS_1107;CPL;2014;0.802272729;1.909090909;417;0.001073033;0.001462257;0.000627061;8;8;2;0.125;0.318181818;0.37818312;47.4453;23.48370023;1106.277153;0.020866134;23.05671795;10.84134656;2.667071343;411.3182712
GALS_1052;SAP;2014;0.563636364;3.363636363;171;0.001106905;0.001284121;0.000903852;16.166;16;0;0;1;0.316157485;230.5368;14.79807866;1733.986218;0;1.243663918;2.127577824;0.153814922;33.84814901
GALS_1060;SAP;2014;0.581818181;4.999999999;270;0.001081705;0.001817144;0.000978889;18.993;17;46;0.117647059;1;22.01060121;41.3883;15.59925951;1709.376316;0.758910127;0.458477396;1.179815055;0.015221693;26.01716083
GAR9_0901;CPL;2014;0.286363636;2.454545456;389;0.001049854;0.000852003;0.00127655;26.488;22;3;0.045454545;0.954545455;0.416346544;3485.6262;19.0312957;1452.268001;32.52785109;1.150459679;1.631851353;0.119005876;14.00981959
GAR9_0905;CPL;2014;0.572727272;3.272727273;335;0.001043068;0.000840264;0.001275441;24.243;22;119;0.409090909;1;0.967263822;10850.7303;17.26188137;1668.581168;8.41059334;6.493600104;2.935420354;1.477493179;188.5326768
GAR9_0906;CPL;2014;1.027272727;3.545454545;509;0.001034514;0.000821416;0.001278681;25.992;22;36;0.318181818;1;0.674661835;11515.7394;17.33323337;1658.148426;9.219011156;6.152402303;2.838460357;1.392952675;178.2736049
GAR9_0907;CPL;2014;0.434090911;3.727272728;442;0.00102348;0.000941564;0.001117339;21.661;19;20;0.263157895;1;1.001112748;21397.1526;16.98985901;1844.443237;3.833517549;4.772362908;2.385064075;1.13627502;133.7746345
GAR9_0910;CPL;2014;0.636363638;4.272727273;535;0.001055808;0.000615869;0.001559887;44.966;27;1;0.037037037;1;0.540295467;5710.1112;17.82238772;1398.097616;16.72657618;0.856278788;1.373858303;0.057356151;9.426974362
GAR9_0911;SAP;2014;0.688636363;4.727272727;231;0.001070673;0.001347112;0.00075393;15.987;13;128;0.461538462;1;0.464066348;4108.7259;16.42292961;1757.393077;0.024861722;11.76187596;4.067598718;2.725983741;383.6248333
GAR9_0913;CPL;2014;0.506818181;4.818181818;346;0.001029701;0.001011682;0.001050347;18.399;18;7;0.111111111;0.954545455;1.311659899;18305.1477;18.04476118;1610.623868;22.94613225;2.159904938;1.692510566;0.47884727;44.00945443
GARF_0001;SAP;2014;1.16590909;4.545454545;296;0.001083693;0.001223337;0.000923688;23.973;16;15;0.25;1;11.90025889;35.6355;15.13742855;1895.236166;0;0.094178558;1.258796075;0;36.06457406
GARF_0002;CPL;2014;0.743181819;3.090909091;376;0.001044021;0.001041725;0.001046651;18.249;18;42;0.222222222;1;1.096692775;2675.097;18.75381752;1553.68488;36.1032927;0.620999014;1.315652859;0.042121837;8.373198034
GARF_0003;SAP;2014;0.504545455;3.454545456;229;0.001073135;0.001424278;0.000670797;6;6;4;0.5;0.954545455;28.83588358;99.7209;12.20590541;2269.488978;0;0.048591619;0.656309577;0;11.16443697
GARM_1001;CPL;2014;0.497272727;2.781818182;175;0.001053091;0.001116331;0.000980631;19.983;17;94;0.529411765;0.909090909;2.297692299;7747.9686;16.89993647;1720.361751;0.363033221;7.918133238;3.19520664;1.833902631;240.5676582
GARM_1002;SAP;2014;0.452272728;2.545454545;80;0.001119179;0.001573668;0.000598427;8.494;8;24;0.875;0.954545455;0.850824688;3745.5813;14.89822403;1964.831017;0.078116046;9.387921015;3.627211926;2.075421511;272.0693493
GARM_1003;SAP;2014;0.486363636;3.454545455;58;0.001029263;0.001343177;0.000669583;15.897;10;25;0.9;1;0.390900282;5963.9103;15.3258597;1922.89309;0.049286456;11.88806648;4.261673034;3.141340003;379.1195485
GARM_1004;CPL;2014;0.675;3.999999999;540;0.001044736;0.000843753;0.001275021;22.166;22;42;0.227272727;0.954545455;1.056788028;12658.9122;17.45616444;1641.521842;9.83061483;5.649122837;2.713581969;1.268718018;162.7972153
GARM_1006;SAP;2014;0.718181819;3.545454546;8;0.001119572;0.00080694;0.001477785;2;2;161;2.5;1;0.479677119;2999.1429;14.68780633;1988.130946;0.097557872;5.535857094;2.865682582;1.053090868;136.5494463
GARO_1032;CPL;2014;0.5;3.727272727;276;0.001064083;0.001136781;0.000980787;18.993;17;146;0.529411765;0.636363636;1.211758885;36669.5937;17.77858322;1582.198222;7.847385012;3.166446303;2.069854808;0.604648641;78.24860023
GARO_1033;SAP;2014;0.6;4.181818182;223;0.001052696;0.000865919;0.001266705;24.24;22;203;0.272727273;1;0.537574049;3303.0396;15.27360995;1900.854567;0.050190134;5.971962734;3.004401224;1.001077916;186.9447318
GARO_1034;CPL;2014;0.668181818;3.727272727;620;0.001052064;0.00106065;0.001042226;18.998;18;5;0.222222222;1;0.528592566;3355.7265;18.49651289;1453.772026;12.72697283;1.5107927;1.692065567;0.156225485;18.62826775
GARO_1038;CPL;2014;0.30909091;2.545454546;521;0.001063324;0.001138858;0.000976779;17.499;17;4;0.058823529;0.954545455;0.55554945;2819.4669;18.40226847;1454.663423;12.18658038;1.299307859;1.578101039;0.104285672;15.42670031
IALS_1049;TPL;2014;0.171818183;1.50909091;478;0.000969722;0.00057954;0.001416789;24.497;23;18;0.304347826;0.818181818;0.562152311;475.8678;6.984170991;904.4994007;85.42994504;1.047630035;1.341289178;0.058251472;6.090163435
IALS_1053;UMW;2014;0.622727274;1.818181818;39;0.001006867;0.001269989;0.000705384;28.538;11;0;0;0.954545455;0.58597452;219.7638;7.950900806;876.7324814;29.72741644;1.715662907;1.486517861;0.187974544;13.55218549
IALS_1054;UMW;2014;0.222727272;1.090909092;378;0.001016717;0.000806099;0.001258042;22.995;21;18;0.095238095;0.545454545;0.749089522;1207.7739;7.139325396;855.557133;72.18546451;1.362121089;1.399847293;0.076007604;7.79851102
IALS_1055;TPL;2014;0.086363636;1;47;0.001010235;0.001085384;0.000924129;4;4;0;0;0;5.033664448;17.1468;9.167550812;777.6267303;95.30757926;0.767268528;1.442508624;0.031492757;6.352424299
IAR9_0901;TPL;2014;0.15;2.272727273;164;0.001028767;0.001107749;0.000938269;19.976;16;61;0.25;0.954545455;0.582228391;17948.5182;7.098040506;687.5234024;74.43546788;1.309684128;1.496918347;0.238361738;19.48309102
IAR9_0902;TPL;2014;0.118181818;1.272727272;105;0.001049597;0.001402146;0.000645647;9;9;29;0.555555556;0.954545455;0.824135506;8870.9634;9.775345694;1122.935058;69.41319474;1.806981517;1.574595362;0.190501293;21.48960863
IAR9_0903;UMW;2014;0.068181819;1.000000001;385;0.00100334;0.000407772;0.001685739;78.87;29;81;0.068965517;0.909090909;0.987564464;212460.8508;6.332796961;733.7381986;36.26166304;1.764186059;1.538992827;0.313845255;29.14472037
IAR9_0904;TPL;2014;0.195454545;0.727272727;491;0.000970963;0.000961579;0.000981716;25.98;16;15;0.0625;0.954545455;0.28802457;3520.089;6.996095885;756.0020798;81.20898648;0.99354343;1.41942167;0.117968608;8.678927291
IAR9_0906;UMW;2014;0.197727273;1.545454546;675;0.000997001;0.000432857;0.001643394;32.493;28;2;0.071428571;0.863636364;1.229212133;172310.0337;6.208430484;713.0042288;37.91506002;1.831298801;1.554637694;0.341690201;31.35127301
IAR9_0907;TPL;2014;0.013636364;0.272727273;527;0.000963471;0.000984168;0.002093976;19.491;15;16;0.2;0.363636364;0.218190446;1201.9635;7.50476029;707.0694149;89.76978918;1.025177553;1.454726595;0.074278462;6.883685021
IAR9_0908;TPL;2014;0.07;0.6;837;0.001005545;0.000558097;0.001518228;26.666;26;11;0.076923077;0.772727273;1.060736443;293315.8059;6.994238535;836.1041607;45.4834412;2.033086547;1.592818459;0.350619019;32.37672779
IAR9_0909;UMW;2014;0.124999999;0.818181819;181;0.001022666;0.000841777;0.001229928;25.873;21;27;0.238095238;0.772727273;0.860816475;4807.2285;8.370942682;1171.020651;67.8905673;1.607335953;1.359913384;0.14428896;11.90747664
IAR9_0914;TPL;2014;0.004545455;0.090909091;103;0.00107179;0.000133236;0.000773229;5;5;74;1;0;0.307423309;5.6097;10.28742256;811.7810151;65.5061768;1.984598107;2.00952539;0.048130916;6.985892272
IARF_0001;TPL;2014;0.897727273;4.909090908;196;0.001027127;0.00183563;0.000649959;9;9;3;0.111111111;1;18.3896048;74.691;8.886636169;1009.241882;87.19363779;1.33660682;1.642319056;0.075912761;12.60730656
IARM_1001;UMW;2014;0.086363637;1.363636364;641;0.000999267;0.00073864;0.001297891;28.115;22;9;0.045454545;0.590909091;2.522573434;210853.8252;6.315655291;731.0099408;36.26375558;1.753841596;1.537415151;0.311676916;28.96678395
IARM_1002;UMW;2014;0.325000001;2.090909092;114;0.001000814;0.00114018;0.00084113;14.248;14;0;0;1;0.822591316;172313.0379;6.208473055;713.0066343;37.91444443;1.831267704;1.554634991;0.341684243;31.35089244
IARO_1014;UMW;2014;0.05909091;0.818181819;544;0.001009226;0.000597585;0.001480883;49.455;25;35;0.04;1;0.279408705;2725.2171;7.697805809;924.1324375;70.49569372;1.465189948;1.40219362;0.10241019;7.906564197
IARO_1015;TPL;2014;0.179545455;1.545454546;338;0.001007781;0.000415646;0.001686247;39.095;29;22;0.137931034;1;1.61408449;18800.8668;8.146270441;1007.328329;78.92188992;2.403540293;1.726644803;0.379815999;30.95492469
IARO_1016;TPL;2014;0.081818182;0.90909091;353;0.001022084;0.001339342;0.000658573;9.997;9;30;0.666666667;0.5;0.211691853;1616.3271;8.957009422;821.8608615;84.8548292;1.224421591;1.521350799;0.119827231;10.41122333
IARO_1017;TPL;2014;0.222727273;1.090909092;438;0.000981135;0.001021795;0.000934548;15.998;15;23;0.066666667;0.909090909;0.44886024;3499.0164;7.401271812;738.0014024;81.12537283;1.321693577;1.437732042;0.17938184;12.55527454
IARO_1018;UMW;2014;0.35;4.454545454;455;0.00100497;0.000613018;0.001454066;29.987;24;4;0.041666667;0.954545455;19.74421281;887.8815;7.554309225;946.1139279;81.91366753;1.054489704;1.334721206;0.063353049;4.570445092
IAS9_0919;TPL;2014;0.054545455;1.090909091;67;0.001003358;0.001291756;0.000672912;8;8;0;0;0;14.02775028;22.7952;9.804708333;1037.11805;72.04279848;0.969085597;1.002338949;0;3.6565931
IAS9_0921;TPL;2014;0.145454546;2.181818183;40;0.001070664;0.001031082;0.001116017;3;3;0;0;0.954545455;9.671647255;4.5918;8.910345467;805.3215145;28.20462564;0.563112505;0.81028471;0;7.242436713
IAS9_0922;TPL;2014;0.109090909;1.454545455;32;0.001009248;0.001307528;0.000667481;8.938;7;2;0.142857143;0;7.647538721;100.4805;7.557757578;875.0098861;87.61789601;0.833418424;1.341832897;0.054637467;5.536921769
