Ecoregions;YEAR;HabitatComplexity;FishTotalDensity;LocalFishTotalLCBD;LocalFishReplLCBD;LocalFishRichLCBD;RegionalFishTotalLBCD;RegionalFishReplLBCD;RegionalFishRichLBCD;Fish_RarefiedChaoRichness;ObservedFishRichness;CroplandIntensity;AnthropogenicImperviousnessSufaces;RoadsDensity;HighIntensiveLandUse;DensidadePopulational
TPL;2014;Poor;11;0.014924541;0.015166682;0.014599356;0.001110924;0.001124241;0.001095666;3;3;0.867678959;2.774403471;2.338951284;0.10845987;73.65973911
NPL;2013;Good;35;0.008881408;0.010717147;0.006482936;0.001250301;0.001488636;0.000979285;5;5;0.4234434;1.24745;1.404283;0.1512645;16.41178
NPL;2014;Poor;32;0.011041675;0.00458532;0.019712286;0.00108975;0.001378496;0.000758907;6;5;0;12.06052394;2.402700898;3.726287263;249.398723
TPL;2014;Good;6;0.012540804;0.014051055;0.010512602;0.001097858;0.00075313;0.001492846;2;2;0;0.516360662;1.548345705;0.009089256;35.83008379
NPL;2013;Good;37;0.009194194;0.009969984;0.00818059;0.0013112;0.000203812;0.002570439;1;1;0.4641515;1.30791;1.468767;0.1608377;17.74345
NPL;2014;Poor;20;0.014855111;0.014964802;0.014707802;0.001048504;0.00096837;0.001140322;3;3;0;2.757763975;1.804312071;0.056465274;166.5265403
TPL;2014;Poor;158;0.013567715;0.016770276;0.009266812;0.001030551;0.001361359;0.000651513;8;8;0;0.6233638;0.6482362;0;0.5400193
NPL;2014;Poor;23;0.014114533;0.013652582;0.014734914;0.001042711;0.001156514;0.000912317;6;4;0.04022949;0.2547577;0.7449177;0.01224936;0.9600427
NPL;2014;Poor;10;0.013148624;0.014330742;0.011561089;0.001063696;0.000672341;0.001512109;2;2;0;0.5018842;1.9774;0.005666846;3.773463
NPL;2014;Poor;197;0.01078009;0.010543218;0.011098199;0.001105166;0.001535462;0.000612136;9;7;0;0.06625849;0.5031313;0;0.08595379
TPL;2014;Poor;180;0.011320498;0.00502159;0.019779664;0.001071665;0.001351293;0.000751269;7;5;0.06140809;1.299642;2.400815;0.1000394;31.75109
NPL;2013;Poor;2;0.013431578;-0.005167339;0.037731872;0.0013112;0.000203812;0.002570439;1;1;0;4.626000942;2.191981755;0.494583137;171.0213833
NPL;2014;Poor;2;0.013920297;0.012704227;0.015553427;0.001092819;0.000747818;0.001488119;3;2;0.01751182;0.5525017;0.6569065;0.04301108;1.149921
NPL;2014;Good;19;0.01387649;0.01215771;0.01618474;0.001054302;0.00118602;0.000903381;5;4;0.4297586;1.169445;1.375616;0.1376221;14.7904
NPL;2013;Good;374;0.009121607;0.010204049;0.007707348;0.001219393;0.001526593;0.000870068;7;6;0.1419386;1.587041;1.762162;0.1361414;31.06453
NPL;2014;Good;7;0.011935465;0.011211714;0.012907432;0.001090093;0.000731097;0.001501429;2;2;0.1281091;0.6133611;1.308277;0.04204791;4.685505
NPL;2013;Poor;21;0.008723678;0.010268324;0.00670553;0.001245292;0.000630451;0.001944443;2;2;7.761841;0.3781364;0.9893873;0.0348436;6.04345
NPL;2013;Good;3;0.010268461;0.013717094;0.005762672;0.0013112;0.000203812;0.002570439;1;1;0.001583055;2.556191;2.196817;0.1820513;9.284166
NPL;2014;Poor;58;0.013114497;0.011916825;0.01472292;0.001041618;0.001385615;0.000647467;8;7;0;0.2241599;1.573659;0;19.03594
NPL;2014;Poor;8;0.012889704;0.016031488;0.00867042;0.00104702;0.00117129;0.000904634;6;4;0;10.19315616;2.835285334;1.094319958;233.4433415
NPL;2013;Poor;31;0.010097944;0.012548626;0.006896021;0.001245292;0.000630451;0.001944443;2;2;0.341174358;3.019572634;1.987770717;0.053869635;70.26663282
NPL;2013;Good;58;0.009398867;0.011873914;0.006165112;0.001261224;0.000671685;0.001931604;2;2;0;0.8474647;1.227248;0.01385425;28.19219
NPL;2013;Poor;5;0.010839763;0.015002475;0.005401;0.0013112;0.000203812;0.002570439;1;1;0.9983663;1.006474;1.351648;0.1143248;16.41986
TPL;2014;Good;57;0.011786951;0.008724396;0.015899833;0.001108871;0.001131623;0.001082802;3;3;0;0.8666636;1.355151;0.01682961;5.905241
NPL;2013;Poor;7;0.010313416;0.013203725;0.006537101;0.00126131;2.12E-05;0.002671412;1;1;0;4.201994571;3.003528527;0.336362563;137.5914843
NPL;2013;Poor;307;0.01005041;0.011607311;0.008016251;0.001310691;0.000821991;0.001866404;2;2;7.838754;0.7665673;1.17369;0.09161736;13.42776
NPL;2013;Poor;60;0.010123524;0.011236846;0.008668921;0.001245292;0.000630451;0.001944443;2;2;0;0.539548023;1.275195165;0.021319689;7.673507861
NPL;2013;Good;133;0.009993781;0.011774425;0.007667291;0.001269275;0.001650489;0.000835788;7;6;11.14731;4.316965;3.62563;0;126.7831
NPL;2014;Good;1;0.013392903;0.016338439;0.009437172;0.001054167;8.95E-06;0.002251766;1;1;8.860511;1.62279;2.262129;0.5108055;60.47211
NPL;2014;Good;3;0.011896104;0.013819548;0.009313;0.001080956;9.65E-05;0.002208982;1;1;0.03098853;21.34428;7.115293;3.005888;696.2238
NPL;2014;Poor;420;0.01027237;0.004984724;0.017373455;0.000967018;0.001113701;0.00079895;5;5;19.59445295;1.273615196;1.546763134;0.106743516;26.93728122
TPL;2013;Poor;241;0.010237384;0.010737788;0.009583586;0.001133069;0.001487159;0.000730424;10;10;9.462671166;3.313415301;2.290469376;0.560719114;79.07990994
SPL;2013;Good;22;0.00981948;0.012420088;0.006421673;0.001295445;0.001424394;0.001148815;4;4;0.1917054;0.9875173;1.714741;0.109898;23.47506
SPL;2014;Good;7;0.013232801;0.014598732;0.011398413;0.001073412;0.000673037;0.001532159;2;2;7.830716;9.632787;4.280897;1.919163;379.4284
SPL;2014;Good;108;0.012764717;0.013509367;0.011764684;0.001027468;0.001244744;0.000778514;5;5;0.06519855;9.534999;4.445706;2.003486;434.5329
NPL;2014;Poor;79;0.011659163;0.013526167;0.009151857;0.001104808;0.001110621;0.001098148;3;3;4.190388;1.372131;1.367882;0.2052703;20.57524
SPL;2013;Poor;117;0.011276747;0.003603493;0.021302188;0.001219983;0.000954641;0.00152171;3;3;0;0.4260784;0.6633877;0.002972917;1.202182
SPL;2013;Poor;93;0.009723672;0.007329589;0.012851646;0.001293051;0.001417339;0.00115172;4;4;0;0.4315914;0.7686133;0.001370915;3.184859
TPL;2013;Poor;28;0.01002904;0.01140003;0.008237782;0.001244542;0.001281816;0.001202157;5;4;1.619866786;5.610054771;2.792769349;1.112754113;144.4060451
SPL;2014;Poor;248;0.013920297;0.012704227;0.015553427;0.001015118;0.001197202;0.000806487;5;5;0.037275648;8.215453244;3.280123532;1.86832181;199.8454263
NPL;2014;Poor;145;0.012897706;0.016565683;0.007971767;0.001035638;0.000933517;0.001152648;3;3;0;0.2896869;0.7349756;0;3.184954
SPL;2014;Poor;109;0.010086399;0.008585396;0.012102182;0.001092613;0.000753555;0.001481105;2;2;24.83174626;1.278280948;1.618283547;0.057277869;18.17823522
SPL;2014;Poor;170;0.013937241;0.018284066;0.008099638;0.000999949;0.001255923;0.000706656;6;6;21.51928022;0.791252669;1.408514158;0.003966444;9.011368768
TPL;2014;Poor;108;0.013240882;0.01124925;0.01591556;0.001051548;0.0012558;0.000817517;15;14;56.76796;1.622928;1.456832;0;6.65631
SPL;2014;Poor;407;0.012217452;0.013769714;0.010132831;0.001059417;0.001321568;0.000759046;5;5;1.641878089;5.800725667;2.867181964;1.182536818;151.2973436
SPL;2014;Poor;478;0.012224011;0.012099603;0.012391086;0.001047572;0.001389187;0.000656152;7;7;0.016778149;2.695331116;2.308117425;0.47919558;64.9792123
SPL;2014;Good;95;0.010843232;0.011709903;0.00967933;0.000984169;0.000815275;0.001177687;3;3;0.1988625;0.9862619;1.714372;0.1096988;23.50965
SPL;2014;Good;192;0.012022277;0.014352258;0.00889321;0.001071025;0.000704959;0.00149046;2;2;4.128602;2.523853;2.437331;0.4854658;84.01065
TPL;2013;Poor;147;0.009793395;0.010442143;0.008945777;0.001225332;0.001252011;0.001194995;4;4;0.481377774;2.626681142;2.096561697;0.444282766;50.52433707
TPL;2014;Poor;72;0.014924541;0.015166682;0.014599356;0.00105592;0.001406307;0.000654449;10;10;32.82321249;2.332243451;2.032494152;0.2855934;42.59396053
SPL;2013;Poor;306;0.009087571;0.006622641;0.01230811;0.001203375;0.00137066;0.00101315;5;5;12.37912059;1.428487471;1.573564996;0.112197468;21.9020225
TPL;2014;Good;51;0.011269851;0.00996826;0.013017833;0.001045835;0.001287222;0.000769255;13;13;0;2.603397017;2.852805564;0.170581928;47.63134313
TPL;2014;Poor;73;0.011470525;0.010313991;0.013023702;0.001024128;0.001098923;0.000938428;31;16;41.01012634;0.999926848;1.809701552;0.011495334;12.50400582
NPL;2014;Good;35;0.012619472;0.013097386;0.011977654;0.001047654;0.000974011;0.001132033;3;3;0.05943581;12.21859;5.11554;3.074584;625.8292
TPL;2014;Good;123;0.012290622;0.012243379;0.012354068;0.001041212;0.001033015;0.001050604;27;18;4.03512;2.499147;2.421703;0.4839786;82.62931
TPL;2014;Poor;75;0.01386726;0.01827218;0.007951639;0.00104593;0.001198916;0.000870639;16;15;6.997243147;1.143088966;1.846276174;0.061775635;56.16664901
TPL;2013;Poor;910;0.01207178;0.001705333;0.025615995;0.001169177;0.001550342;0.000735745;18;12;2.885115;0.8689135;1.537041;0.05198406;4.668502
SPL;2014;Poor;48;0.013035487;0.010211972;0.01682735;0.001074973;0.00104137;0.001113474;3;3;0.543534635;0.516357903;1.339725192;0.037342074;2.28460762
TPL;2014;Poor;17;0.013214601;0.009847899;0.017735939;0.0011023;0.001101337;0.001103405;3;3;0;2.128704488;2.038148058;0;43.96072033
NPL;2014;Good;255;0.01237796;0.012548733;0.012148618;0.00101897;0.001100142;0.000925963;4;4;0;0.8496125;2.806473;0.01867588;74.90559
SPL;2014;Poor;61;0.013949226;0.017309973;0.009435883;0.001052546;0.001404574;0.000649194;8;7;0;0.667422525;2.430489165;0;10.33218608
NPL;2013;Good;1;0.010235142;0.007406126;0.013931375;0.001291429;0.000127673;0.002614763;1;1;5.847776;4.447738;3.405385;0.6583637;198.7377
SPL;2014;Good;25;0.011447709;0.005531931;0.01939235;0.001000697;0.001056062;0.000937261;4;4;2.609979589;10.01068311;3.463103129;2.987796934;115.9746436
SPL;2013;Poor;152;0.012085363;0.010782416;0.01378772;0.001168164;0.001487001;0.000805606;8;7;28.2786751;0.425949284;0.690910197;0.005733381;1.327102475
TPL;2013;Poor;21;0.010102299;0.011835234;0.007838144;0.001234278;0.001262945;0.001201679;4;4;69.08111134;0.370401474;1.238547124;0.009331187;1.859283721
TPL;2013;Poor;755;0.009375944;0.01176114;0.006259581;0.001147474;0.001298256;0.000976017;16;16;17.02288928;0.741739104;0.687985688;0.060757362;3.534230477
NPL;2013;Poor;102;0.010159491;0.00841959;0.012432747;0.001164772;0.001406799;0.000889556;6;6;18.46323;0.1768212;0.762825;0.01157207;8.022048
SPL;2013;Poor;71;0.00970641;0.011689601;0.007115284;0.00120571;0.001572609;0.000788499;11;7;9.022987043;0.475148283;0.966147622;0.014000967;1.326301761
SPL;2013;Poor;321;0.011376628;0.014475816;0.007327403;0.001163138;0.001548608;0.000724809;11;9;64.69078;0.4978667;0.9679805;0.00414233;12.17778
SPL;2014;Good;72;0.010086399;0.008585396;0.012102182;0.001067339;0.001008636;0.0011346;3;3;0.823055358;2.007159846;1.678898423;0.343688955;20.69400639
NPL;2013;Good;49;0.011229817;0.012492451;0.009580131;0.001262766;3.35E-05;0.002660589;1;1;0;29.98644;7.980149;9.445334;1141.329
TPL;2013;Poor;255;0.012105025;0.017626527;0.004890943;0.00126672;0.001073884;0.001485998;3;3;66.52641;0.5738537;1.387024;0.01450958;23.3442
SPL;2014;Poor;42;0.014779897;0.014724468;0.014854334;0.001015057;0.001266271;0.000727217;8;6;24.30139525;0.143529504;0.54346256;0.002088309;0.521538873
NPL;2014;Poor;69;0.011559478;0.012367872;0.010473839;0.001118707;0.000203453;0.002167401;1;1;4.795872;0.3734254;0.8658541;0;2.192
SPL;2014;Good;3;0.01027237;0.004984724;0.017373455;0.001061826;0.00067113;0.001509485;2;2;0;7.409853;4.778118;0.2620545;409.6452
TPL;2014;Poor;5;0.011840175;0.013749371;0.009276206;0.001085099;0.000735622;0.001485528;2;2;71.6404541;0.660957419;1.415619912;0.024043901;4.069160448
SPL;2014;Good;11;0.013716542;0.01819405;0.007703439;0.001094353;0.000760319;0.001477088;2;2;0;43.31429;11.35636;19.68254;914.3559
NPL;2014;Good;17;0.01027237;0.004984724;0.017373455;0.00109885;0.000153156;0.002182422;1;1;73.36207356;0.570310904;1.327376394;0.052172174;4.563242131
TPL;2014;Poor;324;0.01340227;0.016559482;0.009162268;0.00098888;0.001214536;0.000730324;11;11;19.01959089;0.251399488;0.673218579;0.011340771;0.60852765
NAP;2013;Poor;125;0.010993702;0.015207715;0.00548791;0.001191793;0.00159561;0.000732604;8;8;52.23941099;0.32373989;0.932204126;0.021810722;1.219268237
NAP;2013;Good;376;0.010650163;0.014465781;0.005664892;0.001154292;0.001526978;0.000730502;9;9;14.70561529;0.389553017;0.640902696;0.027207087;0.667759405
NAP;2013;Poor;175;0.010263253;0.013948831;0.005447886;0.001185351;0.001590487;0.00072466;16;12;21.81195;11.32642;4.305596;0.9117216;383.0381
NAP;2013;Good;46;0.010521173;0.014477606;0.005351921;0.001227171;0.001628766;0.000770507;8;7;0;0.03305756;1.647235;0;1.430996
NAP;2013;Poor;243;0.011854702;0.017155144;0.004929444;0.001203085;0.001655806;0.000688284;11;9;0.053419305;0.093246523;0.964801465;0.002014967;0.304162612
NAP;2014;Good;61;0.011882729;0.014002027;0.009036603;0.001015441;0.001337964;0.000645896;9;7;1.957537;0.05121322;0.4086022;0;0.3656331
NAP;2014;Poor;27;0.014114533;0.013652582;0.014734914;0.001120128;0.00082991;0.001452658;2;2;0.17565953;0.178511911;0.361620872;0.012348453;0.202821617
NAP;2013;Poor;72;0.010415652;0.013189664;0.006791283;0.001289176;0.000766264;0.001883792;2;2;5.968637592;0.362448998;0.718941217;0.015349765;1.761219592
NAP;2014;Good;164;0.012185255;0.014516952;0.009053885;0.00106343;0.001406623;0.0006702;8;6;44.06115726;0.291595555;0.900952351;0.014033024;2.242947336
NAP;2014;Poor;80;0.014114533;0.013652582;0.014734914;0.001029274;0.001351009;0.000660631;16;10;14.97989404;0.316141339;0.780846158;0.026655342;2.093043417
NAP;2014;Poor;34;0.010086399;0.008585396;0.012102182;0.001015499;0.001216411;0.000785297;5;5;0.665569178;0.188780114;0.930959995;0.009956598;0.7977866
NAP;2014;Poor;79;0.01266867;0.011895165;0.013749151;0.001036367;0.001393972;0.000626625;9;9;18.11289;0.9056445;1.155623;0;7.523475
NAP;2013;Good;204;0.010352148;0.010325903;0.010386438;0.001225346;0.001678237;0.000710353;11;8;0;0;0.6636607;0;0.4134968
NAP;2013;Good;489;0.010406832;0.014171772;0.005487775;0.001201726;0.001650819;0.000691052;9;9;0.04875975;0.1001454;0.9694141;0.000830067;1.625304
NAP;2014;Poor;4;0.012054356;0.014797435;0.008222649;0.001121905;0.000820267;0.00146752;2;2;50.50037232;0.56460196;1.191132827;0.023685255;2.569017185
NAP;2013;Good;1;0.011997212;0.012917677;0.006123622;0.001341978;0.00027091;0.002559915;1;1;0;0.1010708;0.8540367;0.000843742;2.113136
NAP;2014;Poor;111;0.011784235;0.015038168;0.007238936;0.001118824;0.001150561;0.00108246;3;3;0.662426828;0.121397147;0.138140586;0.002919349;0.237505725
NAP;2013;Poor;78;0.010372587;0.009048191;0.012102967;0.001225195;0.001546898;0.000859379;9;6;14.15370808;0.364812212;0.889856267;0.001625835;0.573567224
NAP;2013;Good;4;0.012819323;0.003564976;0.02491053;0.001298407;0.00017189;0.002579398;1;1;0.730182838;0.162392663;0.773262799;0.005841463;1.670464576
CPL;2013;Poor;458;0.010146909;0.008414383;0.012410529;0.001221425;0.001545394;0.000853032;15;15;1.891454;0.2991187;0.9943107;0.0151473;4.002128
CPL;2013;Poor;229;0.011429132;0.011033831;0.011945611;0.001252632;0.001750442;0.000686559;12;12;42.58053813;0.287156198;0.889160522;0.013297434;2.159201791
SAP;2013;Good;252;0.010448738;0.011616998;0.008922354;0.001209492;0.001598035;0.000767671;17;13;0;0.08357062;0.8601617;0;3.349013
SAP;2013;Good;353;0.00987983;0.005691224;0.015352427;0.00118788;0.001475635;0.000860667;18;15;0.099393342;0.219565266;0.599929796;0.020595017;0.180933683
SAP;2013;Good;186;0.010651381;0.001950667;0.022019242;0.0012158;0.001684708;0.000682595;13;11;1.248623;0.7369376;1.181233;0.1046478;15.74186
SAP;2014;Good;319;0.011049545;0.014509091;0.00621703;0.00100667;0.000990502;0.001025196;18;17;0.1987385;0.1675706;1.17691;0.003472355;0.7345312
NAP;2014;Good;202;0.009514011;0.00478061;0.016125927;0.001039437;0.001175141;0.000883948;17;15;0;0;0.3489668;0;0.5514639
SAP;2013;Poor;84;0.011320114;0.015327887;0.006083785;0.001239073;0.001576936;0.000854881;6;6;70.65536;3.738933;2.327027;0.2270148;35.70982
SAP;2013;Good;18;0.011332047;0.015151808;0.006341363;0.001222899;0.001616017;0.000775875;10;7;0;0.04805227;0.6427364;0.000335338;0.531338
SAP;2013;Good;651;0.010474225;0.014213293;0.005588971;0.001249576;0.000643539;0.001938716;2;2;0.01022276;0.07822427;0.9206043;0.000126207;2.352043
SAP;2013;Good;123;0.01142072;0.009442831;0.014004919;0.001287037;0.001398122;0.00116072;4;4;0;22.99582;7.590568;1.878914;141.8449
NAP;2013;Good;215;0.010709425;0.014206667;0.006140127;0.001233603;0.001450142;0.000987371;6;5;0;0.1580586;0.3095942;0.002394464;0.02992006
NAP;2013;Good;185;0.012515483;0.009379798;0.016612392;0.001194084;0.001473639;0.000876195;6;6;0;0;0.00688161;0;0.02992006
SAP;2013;Good;495;0.011802847;0.010163469;0.013944767;0.001159258;0.001544154;0.000721584;11;11;0.04470075;0.1937119;0.8054405;0.005405509;2.569531
NAP;2013;Good;231;0.011502011;0.013864887;0.008414811;0.00118368;0.001450322;0.000880473;6;6;0.7636985;0.4470483;0.9069952;0.07211833;7.634868
NAP;2014;Good;194;0.009514011;0.00478061;0.016125927;0.001026683;0.001358101;0.000646946;7;7;0.1130145;0.1370419;0.7126361;0.00014682;0.1120463
CPL;2013;Good;66;0.011396054;0.013617825;0.008493212;0.00127404;0.001743065;0.0007407;7;7;0.3815253;0.07360887;0.543653;0;0.1540672
SAP;2014;Good;149;0.012039338;0.015545777;0.00714132;0.001013695;0.001337215;0.000643009;8;8;0;0.07225862;0.4655884;0;0.02992006
WMT;2014;Good;108;0.009514011;0.00478061;0.016125927;0.001110365;0.000806391;0.001458656;2;2;0;0.152523;0.6463512;0;0.1935693
XER;2014;Poor;30;0.010837633;0.013665741;0.006887151;0.001108923;0.000183299;0.002169498;1;1;6.960467125;0.304552661;0.727530292;0.001288975;0.637261454
SPL;2014;Poor;510;0.009514011;0.00478061;0.016125927;0.001062471;0.001004611;0.001128766;3;3;0.864252947;0.172483417;0.301121046;0.011084454;0.210622348
XER;2014;Poor;214;0.012076485;0.016919795;0.005311042;0.001122404;0.001150361;0.001090371;3;3;69.31198;1.792394;1.696812;0.02001501;11.64902
WMT;2014;Poor;142;0.009514011;0.00478061;0.016125927;0.001153543;0.000312113;0.002117648;1;1;56.68902;0.5617428;1.199008;0.005199397;17.2995
XER;2014;Poor;38;0.011845253;0.015206322;0.007150299;0.001120723;0.001163846;0.001071313;3;3;58.71515092;0.482045146;1.187954605;0.046658257;3.095369306
SPL;2014;Poor;169;0.011815657;0.016331354;0.005507844;0.00106884;0.001413196;0.000674278;6;6;8.05857999;0.360311614;0.701675486;0.014127266;1.692004387
SPL;2014;Good;15;0.011428837;0.009186124;0.014561602;0.001093335;0.000743005;0.001494742;2;2;0.3145556;1.15553;0.9421152;0.1471117;15.61775
SPL;2014;Good;13;0.012549607;0.016777823;0.006643366;0.001085574;0.001057113;0.001118185;3;3;0;0.1568579;0.8198451;0.000635804;0.5158978
SPL;2014;Good;248;0.011491001;0.008893337;0.015119584;0.001065451;0.001008589;0.001130604;3;3;0.04440882;0.1967471;0.8075839;0.005399266;2.55532
XER;2014;Poor;345;0.010498631;0.01279063;0.007297021;0.001066551;0.001441286;0.000637183;8;7;0.157607869;0.165835412;1.008917849;0.009291971;0.61573787
SPL;2014;Poor;4;0.009242623;0.010230848;0.007862206;0.001105889;0.000776385;0.001483433;2;2;0.54437738;0.185113334;0.952260498;0.010132569;0.745744007
XER;2014;Poor;64;0.009862567;0.008440422;0.011849111;0.001129815;0.001493519;0.000713085;5;5;60.62866556;0.477855673;1.183655574;0.045126095;2.955121622
SPL;2014;Poor;102;0.009271435;0.008831915;0.009885383;0.001086135;0.001071566;0.001102829;3;3;4.540152815;0.371722038;0.756357806;0.017980054;2.219450159
SPL;2014;Poor;88;0.009547787;0.00760646;0.012259557;0.001006111;0.001199301;0.000784755;5;5;2.724309;0.4837549;0.9297877;0.02289335;3.466536
WMT;2014;Poor;41;0.008963149;0.002534369;0.017943279;0.001152804;0.000915338;0.001424891;2;2;5.164138949;0.397436632;0.758619443;0.021409245;2.565800675
WMT;2014;Poor;21;0.011037444;0.011027989;0.011050652;0.001152706;0.000311748;0.002116272;1;1;10.93377945;0.374930282;0.710417613;0.017127704;1.720878987
WMT;2014;Poor;2;0.010009467;0.00495465;0.017070356;0.001152706;0.000311748;0.002116272;1;1;58.79075999;0.488688212;1.193139907;0.047781643;3.120061416
WMT;2014;Poor;114;0.009198134;0.00866792;0.00993877;0.000991;0.001166992;0.00078935;5;5;0;1.841902;1.824209;0.09501689;14.15932
SPL;2014;Poor;62;0.009470707;0.005534933;0.014968446;0.000970562;0.00118337;0.000726727;6;6;7.749908;0.2718606;1.228379;0;3.986487
XER;2013;Good;6;0.010749993;0.014881463;0.005352048;0.001269911;0.00071414;0.001901893;2;2;0.2813728;2.214736;1.230666;0.5119003;40.04612
XER;2013;Poor;128;0.011552321;0.007402219;0.016974609;0.001318955;0.000848404;0.00185403;2;2;59.28071;1.134165;1.624869;0.1134464;17.14283
XER;2013;Poor;26;0.009397465;0.01034097;0.008164734;0.001333157;0.00024862;0.00256641;1;1;0;0.03867403;1.41033;0;3.207938
XER;2013;Poor;5;0.010472023;0.005720668;0.016679876;0.001340853;0.000273429;0.002554648;1;1;16.16311;0.6542832;1.088007;0.002281959;7.532847
XER;2013;Poor;8;0.010044907;0.00982846;0.010327704;0.001351414;0.000302836;0.002543777;1;1;17.520331;0.242967405;0.625417805;0.010342529;0.646925063
