SITE_ID;Year;Site;Organism;Richness
CORF_0004;2014;Usstreams;Insect;25
CORF_0005;2014;Usstreams;Insect;31
CORM_1001;2014;Usstreams;Insect;26
CORM_1004;2014;Usstreams;Insect;27
CORM_1005;2014;Usstreams;Insect;14
CORM_1007;2014;Usstreams;Insect;14
CORO_1032;2014;Usstreams;Insect;8
CORO_1033;2014;Usstreams;Insect;15
CORO_1034;2014;Usstreams;Insect;23
CORO_1035;2014;Usstreams;Insect;5
COS9_0927;2014;Usstreams;Insect;22
COS9_0930;2014;Usstreams;Insect;23
COSS_1095;2014;Usstreams;Insect;19
COSS_1104;2014;Usstreams;Insect;22
COSS_1111;2014;Usstreams;Insect;16
COSS_1114;2014;Usstreams;Insect;36
COSS_1115;2014;Usstreams;Insect;30
CTLS_1044;2014;Usstreams;Insect;59
CTLS_1045;2014;Usstreams;Insect;20
CTLS_1047;2014;Usstreams;Insect;49
CTR9_0901;2014;Usstreams;Insect;15
CTR9_0902;2014;Usstreams;Insect;51
CTR9_0903;2014;Usstreams;Insect;16
CTR9_0906;2014;Usstreams;Insect;15
CTRF_0001;2014;Usstreams;Insect;51
CTRM_1001;2014;Usstreams;Insect;22
CTRM_1002;2014;Usstreams;Insect;18
CTRM_1003;2014;Usstreams;Insect;46
CTRO_1019;2014;Usstreams;Insect;51
CTRO_1020;2014;Usstreams;Insect;37
CTRO_1021;2014;Usstreams;Insect;38
CTRO_1022;2014;Usstreams;Insect;21
DELS_1027;2014;Usstreams;Insect;42
DELS_1032;2014;Usstreams;Insect;43
DELS_1033;2014;Usstreams;Insect;36
DELS_1038;2014;Usstreams;Insect;30
DER9_0901;2014;Usstreams;Insect;11
DER9_0902;2014;Usstreams;Insect;21
DERO_1004;2014;Usstreams;Insect;29
DES9_0905;2014;Usstreams;Insect;29
DESS_1092;2014;Usstreams;Insect;30
DESS_1096;2014;Usstreams;Insect;12
FLLS_1047;2014;Usstreams;Insect;24
FLLS_1049;2014;Usstreams;Insect;15
FLLS_1063;2014;Usstreams;Insect;13
FLLS_1064;2014;Usstreams;Insect;20
FLR9_0901;2014;Usstreams;Insect;28
FLR9_0902;2014;Usstreams;Insect;19
FLR9_0903;2014;Usstreams;Insect;26
FLRF_0001;2014;Usstreams;Insect;46
FLRM_1001;2014;Usstreams;Insect;28
FLRM_1002;2014;Usstreams;Insect;18
FLRO_1024;2014;Usstreams;Insect;27
FLRO_1025;2014;Usstreams;Insect;25
FLS9_0915;2014;Usstreams;Insect;24
FLS9_0917;2014;Usstreams;Insect;16
FLS9_0918;2014;Usstreams;Insect;27
FLS9_0919;2014;Usstreams;Insect;31
FLS9_0921;2014;Usstreams;Insect;19
FLS9_0922;2014;Usstreams;Insect;30
FLS9_0923;2014;Usstreams;Insect;25
FLS9_0929;2014;Usstreams;Insect;39
FLSS_1068;2014;Usstreams;Insect;36
FLSS_1069;2014;Usstreams;Insect;14
FLSS_1076;2014;Usstreams;Insect;21
FLSS_1107;2014;Usstreams;Insect;15
GALS_1052;2014;Usstreams;Insect;43
GALS_1060;2014;Usstreams;Insect;58
GAR9_0901;2014;Usstreams;Insect;22
GAR9_0905;2014;Usstreams;Insect;44
GAR9_0906;2014;Usstreams;Insect;22
GAR9_0907;2014;Usstreams;Insect;32
GAR9_0910;2014;Usstreams;Insect;32
GAR9_0911;2014;Usstreams;Insect;34
GAR9_0913;2014;Usstreams;Insect;22
GARF_0001;2014;Usstreams;Insect;52
GARF_0002;2014;Usstreams;Insect;18
GARF_0003;2014;Usstreams;Insect;61
GARM_1001;2014;Usstreams;Insect;33
GARM_1002;2014;Usstreams;Insect;21
GARM_1003;2014;Usstreams;Insect;16
GARM_1004;2014;Usstreams;Insect;20
GARM_1006;2014;Usstreams;Insect;20
GARO_1032;2014;Usstreams;Insect;20
GARO_1033;2014;Usstreams;Insect;29
GARO_1034;2014;Usstreams;Insect;33
GARO_1038;2014;Usstreams;Insect;30
IALS_1049;2014;Usstreams;Insect;20
IALS_1052;2014;Usstreams;Insect;24
IALS_1053;2014;Usstreams;Insect;22
IALS_1054;2014;Usstreams;Insect;16
IALS_1055;2014;Usstreams;Insect;13
IAR9_0901;2014;Usstreams;Insect;11
IAR9_0902;2014;Usstreams;Insect;11
IAR9_0903;2014;Usstreams;Insect;8
IAR9_0904;2014;Usstreams;Insect;28
IAR9_0906;2014;Usstreams;Insect;5
IAR9_0907;2014;Usstreams;Insect;21
IAR9_0908;2014;Usstreams;Insect;10
IAR9_0909;2014;Usstreams;Insect;23
IAR9_0914;2014;Usstreams;Insect;6
IARF_0001;2014;Usstreams;Insect;37
IARM_1001;2014;Usstreams;Insect;17
IARM_1002;2014;Usstreams;Insect;13
IARO_1014;2014;Usstreams;Insect;14
IARO_1015;2014;Usstreams;Insect;14
IARO_1016;2014;Usstreams;Insect;21
IARO_1017;2014;Usstreams;Insect;28
IARO_1018;2014;Usstreams;Insect;34
IAS9_0919;2014;Usstreams;Insect;19
IAS9_0921;2014;Usstreams;Insect;18
IAS9_0922;2014;Usstreams;Insect;16
IAS9_0927;2014;Usstreams;Insect;27
IAS9_0929;2014;Usstreams;Insect;48
IAS9_0932;2014;Usstreams;Insect;26
IASS_1091;2014;Usstreams;Insect;28
IASS_1092;2014;Usstreams;Insect;19
IASS_1093;2014;Usstreams;Insect;14
IDLS_1064;2014;Usstreams;Insect;40
IDLS_1065;2014;Usstreams;Insect;38
IDLS_1068;2014;Usstreams;Insect;37
IDLS_1074;2014;Usstreams;Insect;35
IDLS_1077;2014;Usstreams;Insect;33
IDLS_1081;2014;Usstreams;Insect;56
IDLS_1082;2014;Usstreams;Insect;35
IDLS_1083;2014;Usstreams;Insect;35
IDLS_1086;2014;Usstreams;Insect;38
IDR9_0902;2014;Usstreams;Insect;41
IDR9_0907;2014;Usstreams;Insect;38
IDR9_0909;2014;Usstreams;Insect;12
IDR9_0912;2014;Usstreams;Insect;27
IDRF_0101;2014;Usstreams;Insect;49
IDRF_0102;2014;Usstreams;Insect;32
IDRF_0103;2014;Usstreams;Insect;34
IDRF_0104;2014;Usstreams;Insect;42
IDRF_0105;2014;Usstreams;Insect;35
IDRM_1003;2014;Usstreams;Insect;44
IDRM_1005;2014;Usstreams;Insect;50
IDRM_1006;2014;Usstreams;Insect;9
IDRM_1007;2014;Usstreams;Insect;27
IDRM_1010;2014;Usstreams;Insect;16
IDRM_1018;2014;Usstreams;Insect;23
IDRO_1046;2014;Usstreams;Insect;26
IDRO_1051;2014;Usstreams;Insect;40
IDRO_1052;2014;Usstreams;Insect;38
IDRO_1055;2014;Usstreams;Insect;32
IDRO_1058;2014;Usstreams;Insect;40
IDS9_0920;2014;Usstreams;Insect;38
IDS9_0921;2014;Usstreams;Insect;23
IDS9_0923;2014;Usstreams;Insect;39
IDS9_0924;2014;Usstreams;Insect;33
IDS9_0925;2014;Usstreams;Insect;19
IDS9_0926;2014;Usstreams;Insect;19
IDS9_0927;2014;Usstreams;Insect;45
IDS9_0928;2014;Usstreams;Insect;51
IDS9_0929;2014;Usstreams;Insect;30
IDSS_1111;2014;Usstreams;Insect;28
IDSS_1115;2014;Usstreams;Insect;37
IDSS_1129;2014;Usstreams;Insect;29
IDSS_1132;2014;Usstreams;Insect;35
IDSS_1143;2014;Usstreams;Insect;9
IDSS_1147;2014;Usstreams;Insect;22
IDSS_1148;2014;Usstreams;Insect;24
ILLS_1068;2014;Usstreams;Insect;20
ILLS_1070;2014;Usstreams;Insect;20
ILLS_1075;2014;Usstreams;Insect;38
ILLS_1076;2014;Usstreams;Insect;30
ILR9_0901;2014;Usstreams;Insect;6
ILR9_0903;2014;Usstreams;Insect;3
ILR9_0904;2014;Usstreams;Insect;16
ILR9_0905;2014;Usstreams;Insect;40
ILR9_0906;2014;Usstreams;Insect;42
ILR9_0907;2014;Usstreams;Insect;33
ILR9_0909;2014;Usstreams;Insect;16
ILRM_1001;2014;Usstreams;Insect;26
ILRM_1002;2014;Usstreams;Insect;21
ILRM_1003;2014;Usstreams;Insect;10
ILRO_1019;2014;Usstreams;Insect;33
ILRO_1022;2014;Usstreams;Insect;18
ILRO_1023;2014;Usstreams;Insect;23
ILRO_1024;2014;Usstreams;Insect;10
ILRO_1026;2014;Usstreams;Insect;16
ILRO_1028;2014;Usstreams;Insect;23
ILS9_0919;2014;Usstreams;Insect;26
ILS9_0922;2014;Usstreams;Insect;4
ILS9_0924;2014;Usstreams;Insect;18
ILS9_0926;2014;Usstreams;Insect;18
ILS9_0928;2014;Usstreams;Insect;22
ILSS_1117;2014;Usstreams;Insect;4
ILSS_1118;2014;Usstreams;Insect;30
ILSS_1119;2014;Usstreams;Insect;20
ILSS_1120;2014;Usstreams;Insect;35
ILSS_1122;2014;Usstreams;Insect;29
ILSS_1124;2014;Usstreams;Insect;29
ILSS_1169;2014;Usstreams;Insect;17
INLS_1043;2014;Usstreams;Insect;35
INLS_1045;2014;Usstreams;Insect;24
INLS_1048;2014;Usstreams;Insect;35
INR9_0901;2014;Usstreams;Insect;10
INR9_0902;2014;Usstreams;Insect;16
INR9_0903;2014;Usstreams;Insect;31
INR9_0904;2014;Usstreams;Insect;11
INRM_1002;2014;Usstreams;Insect;30
INRM_1003;2014;Usstreams;Insect;11
INRM_1004;2014;Usstreams;Insect;37
INRM_1005;2014;Usstreams;Insect;28
INRO_1025;2014;Usstreams;Insect;37
INRO_1026;2014;Usstreams;Insect;23
INS9_0919;2014;Usstreams;Insect;23
INS9_0921;2014;Usstreams;Insect;27
INS9_0922;2014;Usstreams;Insect;42
INS9_0924;2014;Usstreams;Insect;15
INS9_0925;2014;Usstreams;Insect;23
INS9_0927;2014;Usstreams;Insect;39
INSS_1090;2014;Usstreams;Insect;10
INSS_1092;2014;Usstreams;Insect;39
INSS_1093;2014;Usstreams;Insect;12
INSS_1095;2014;Usstreams;Insect;22
KSR9_0915;2014;Usstreams;Insect;35
KSRF_0001;2014;Usstreams;Insect;31
KSRF_0005;2014;Usstreams;Insect;29
KSRF_0007;2014;Usstreams;Insect;33
KSRS_1260;2014;Usstreams;Insect;33
KSRS_1308;2014;Usstreams;Insect;46
KSRS_1314;2014;Usstreams;Insect;20
KSS9_0930;2014;Usstreams;Insect;42
KYR9_0901;2014;Usstreams;Insect;8
KYR9_0902;2014;Usstreams;Insect;27
KYR9_0903;2014;Usstreams;Insect;13
KYR9_0904;2014;Usstreams;Insect;3
KYR9_0906;2014;Usstreams;Insect;7
KYRM_1001;2014;Usstreams;Insect;11
KYRM_1004;2014;Usstreams;Insect;13
KYRM_1005;2014;Usstreams;Insect;10
KYRO_1030;2014;Usstreams;Insect;22
LALS_1037;2014;Usstreams;Insect;18
LAR9_0901;2014;Usstreams;Insect;14
LAR9_0902;2014;Usstreams;Insect;19
LAR9_0904;2014;Usstreams;Insect;12
LAR9_0905;2014;Usstreams;Insect;20
LAR9_0906;2014;Usstreams;Insect;12
LAR9_0907;2014;Usstreams;Insect;2
LARF_0001;2014;Usstreams;Insect;47
LARM_1001;2014;Usstreams;Insect;9
LARM_1003;2014;Usstreams;Insect;5
LARO_1022;2014;Usstreams;Insect;27
LAS9_0945;2014;Usstreams;Insect;20
LAS9_0947;2014;Usstreams;Insect;2
LAS9_0949;2014;Usstreams;Insect;36
LASS_1049;2014;Usstreams;Insect;23
MALS_1038;2014;Usstreams;Insect;22
MALS_1041;2014;Usstreams;Insect;36
MALS_1042;2014;Usstreams;Insect;31
MAR9_0901;2014;Usstreams;Insect;18
MAR9_0902;2014;Usstreams;Insect;21
MAR9_0903;2014;Usstreams;Insect;23
MARM_1001;2014;Usstreams;Insect;31
MARM_1002;2014;Usstreams;Insect;1
MARM_1003;2014;Usstreams;Insect;13
MARO_1019;2014;Usstreams;Insect;60
MAS9_0914;2014;Usstreams;Insect;38
MAS9_0915;2014;Usstreams;Insect;58
MASS_1072;2014;Usstreams;Insect;14
MASS_1076;2014;Usstreams;Insect;29
MASS_1077;2014;Usstreams;Insect;49
MASS_1079;2014;Usstreams;Insect;14
MDLS_1039;2014;Usstreams;Insect;33
MDLS_1042;2014;Usstreams;Insect;25
MDR9_0901;2014;Usstreams;Insect;25
MDRO_1013;2014;Usstreams;Insect;48
MDS9_0916;2014;Usstreams;Insect;19
MDS9_0918;2014;Usstreams;Insect;54
MDSS_1081;2014;Usstreams;Insect;28
MDSS_1090;2014;Usstreams;Insect;37
MDSS_1092;2014;Usstreams;Insect;40
MDSS_1095;2014;Usstreams;Insect;21
MELS_1049;2014;Usstreams;Insect;60
MELS_1050;2014;Usstreams;Insect;41
MELS_1051;2014;Usstreams;Insect;55
MELS_1052;2014;Usstreams;Insect;47
MELS_1053;2014;Usstreams;Insect;31
MER9_0901;2014;Usstreams;Insect;12
MER9_0902;2014;Usstreams;Insect;60
MER9_0903;2014;Usstreams;Insect;64
MER9_0904;2014;Usstreams;Insect;34
MER9_0905;2014;Usstreams;Insect;9
MER9_0906;2014;Usstreams;Insect;47
MER9_0907;2014;Usstreams;Insect;44
MER9_0908;2014;Usstreams;Insect;48
MERF_0001;2014;Usstreams;Insect;38
MERF_0002;2014;Usstreams;Insect;70
MERF_0003;2014;Usstreams;Insect;58
MERF_0004;2014;Usstreams;Insect;72
MERF_0005;2014;Usstreams;Insect;56
MERF_0006;2014;Usstreams;Insect;52
MERM_1001;2014;Usstreams;Insect;47
MERM_1002;2014;Usstreams;Insect;37
MERM_1003;2014;Usstreams;Insect;38
MERM_1004;2014;Usstreams;Insect;36
MERM_1005;2014;Usstreams;Insect;51
MERM_1006;2014;Usstreams;Insect;42
MERO_1025;2014;Usstreams;Insect;19
MERO_1026;2014;Usstreams;Insect;57
MERO_1027;2014;Usstreams;Insect;28
MERO_1028;2014;Usstreams;Insect;58
MES9_0910;2014;Usstreams;Insect;47
MESS_1104;2014;Usstreams;Insect;44
MESS_1106;2014;Usstreams;Insect;56
MESS_1107;2014;Usstreams;Insect;33
MESS_1108;2014;Usstreams;Insect;46
MESS_1109;2014;Usstreams;Insect;27
MESS_1111;2014;Usstreams;Insect;42
MILS_1055;2014;Usstreams;Insect;30
MIR9_0901;2014;Usstreams;Insect;28
MIR9_0902;2014;Usstreams;Insect;11
MIR9_0903;2014;Usstreams;Insect;38
MIR9_0904;2014;Usstreams;Insect;32
MIR9_0905;2014;Usstreams;Insect;27
MIR9_0906;2014;Usstreams;Insect;35
MIR9_0907;2014;Usstreams;Insect;27
MIR9_0908;2014;Usstreams;Insect;40
MIR9_0909;2014;Usstreams;Insect;35
MIR9_0910;2014;Usstreams;Insect;22
MIRM_1001;2014;Usstreams;Insect;20
MIRM_1002;2014;Usstreams;Insect;39
MIRM_1003;2014;Usstreams;Insect;18
MIRO_1019;2014;Usstreams;Insect;49
MIRO_1021;2014;Usstreams;Insect;43
MIRO_1022;2014;Usstreams;Insect;23
MIRO_1023;2014;Usstreams;Insect;34
MIRO_1024;2014;Usstreams;Insect;37
MIRO_1025;2014;Usstreams;Insect;35
MIS9_0926;2014;Usstreams;Insect;21
MNLS_1092;2014;Usstreams;Insect;34
MNLS_1093;2014;Usstreams;Insect;40
MNLS_1095;2014;Usstreams;Insect;38
MNLS_1096;2014;Usstreams;Insect;34
MNR9_0902;2014;Usstreams;Insect;27
MNR9_0906;2014;Usstreams;Insect;26
MNR9_0909;2014;Usstreams;Insect;32
MNR9_0915;2014;Usstreams;Insect;47
MNR9_0916;2014;Usstreams;Insect;26
MNR9_0917;2014;Usstreams;Insect;37
MNRF_0001;2014;Usstreams;Insect;34
MNRF_0002;2014;Usstreams;Insect;19
MNRF_0003;2014;Usstreams;Insect;35
MNRF_0004;2014;Usstreams;Insect;59
MNRF_0005;2014;Usstreams;Insect;56
MNRF_0006;2014;Usstreams;Insect;29
MNRF_0007;2014;Usstreams;Insect;35
MNRF_0009;2014;Usstreams;Insect;36
MNRF_0010;2014;Usstreams;Insect;31
MNRM_1001;2014;Usstreams;Insect;10
MNRM_1004;2014;Usstreams;Insect;29
MNRM_1005;2014;Usstreams;Insect;8
MNRM_1008;2014;Usstreams;Insect;28
MNRM_1009;2014;Usstreams;Insect;3
MNRO_1049;2014;Usstreams;Insect;26
MNRO_1050;2014;Usstreams;Insect;36
MNRO_1053;2014;Usstreams;Insect;24
MNRO_1054;2014;Usstreams;Insect;20
MNS9_0928;2014;Usstreams;Insect;22
MNS9_0930;2014;Usstreams;Insect;36
MNS9_0931;2014;Usstreams;Insect;51
MNS9_0937;2014;Usstreams;Insect;32
MNS9_0939;2014;Usstreams;Insect;47
MNSS_1168;2014;Usstreams;Insect;43
MNSS_1170;2014;Usstreams;Insect;27
MNSS_1172;2014;Usstreams;Insect;19
MNSS_1173;2014;Usstreams;Insect;30
MNSS_1174;2014;Usstreams;Insect;40
MOLS_1079;2014;Usstreams;Insect;24
MOLS_1082;2014;Usstreams;Insect;26
MOLS_1084;2014;Usstreams;Insect;11
MOLS_1086;2014;Usstreams;Insect;11
MOR9_0901;2014;Usstreams;Insect;6
MOR9_0902;2014;Usstreams;Insect;4
MOR9_0903;2014;Usstreams;Insect;23
MOR9_0904;2014;Usstreams;Insect;32
MOR9_0905;2014;Usstreams;Insect;28
MOR9_0906;2014;Usstreams;Insect;5
MOR9_0907;2014;Usstreams;Insect;46
MOR9_0908;2014;Usstreams;Insect;42
MOR9_0912;2014;Usstreams;Insect;10
MORF_0001;2014;Usstreams;Insect;34
MORF_0006;2014;Usstreams;Insect;30
MORM_1001;2014;Usstreams;Insect;7
MORM_1002;2014;Usstreams;Insect;2
MORM_1003;2014;Usstreams;Insect;1
MORM_1004;2014;Usstreams;Insect;46
MORM_1005;2014;Usstreams;Insect;1
MORM_1006;2014;Usstreams;Insect;4
MORM_1007;2014;Usstreams;Insect;6
MORO_1046;2014;Usstreams;Insect;18
MORO_1047;2014;Usstreams;Insect;20
MORO_1048;2014;Usstreams;Insect;39
MORO_1049;2014;Usstreams;Insect;29
MOS9_0934;2014;Usstreams;Insect;7
MOS9_0938;2014;Usstreams;Insect;17
MOS9_0940;2014;Usstreams;Insect;33
MOSS_1161;2014;Usstreams;Insect;25
MOSS_1163;2014;Usstreams;Insect;21
MOSS_1165;2014;Usstreams;Insect;30
MOSS_1166;2014;Usstreams;Insect;15
MSLS_1037;2014;Usstreams;Insect;35
MSLS_1038;2014;Usstreams;Insect;3
MSLS_1039;2014;Usstreams;Insect;34
MSLS_1040;2014;Usstreams;Insect;41
MSR9_0901;2014;Usstreams;Insect;29
MSR9_0902;2014;Usstreams;Insect;23
MSR9_0903;2014;Usstreams;Insect;8
MSR9_0904;2014;Usstreams;Insect;11
MSR9_0905;2014;Usstreams;Insect;27
MSR9_0906;2014;Usstreams;Insect;24
MSR9_0908;2014;Usstreams;Insect;25
MSRF_0001;2014;Usstreams;Insect;32
MSRF_0002;2014;Usstreams;Insect;32
MSRF_0003;2014;Usstreams;Insect;25
MSRF_0004;2014;Usstreams;Insect;50
MSRM_1001;2014;Usstreams;Insect;37
MSRM_1003;2014;Usstreams;Insect;12
MSRM_1004;2014;Usstreams;Insect;27
MSRO_1019;2014;Usstreams;Insect;37
MSRO_1021;2014;Usstreams;Insect;43
MSRO_1022;2014;Usstreams;Insect;4
MSS9_0912;2014;Usstreams;Insect;24
MSS9_0913;2014;Usstreams;Insect;10
MSS9_0914;2014;Usstreams;Insect;44
MSS9_0915;2014;Usstreams;Insect;16
MSS9_0916;2014;Usstreams;Insect;36
MSS9_0917;2014;Usstreams;Insect;38
MSS9_0919;2014;Usstreams;Insect;42
MSSS_1081;2014;Usstreams;Insect;16
MSSS_1082;2014;Usstreams;Insect;17
MTLS_1135;2014;Usstreams;Insect;29
MTLS_1136;2014;Usstreams;Insect;28
MTLS_1138;2014;Usstreams;Insect;37
MTLS_1139;2014;Usstreams;Insect;14
MTLS_1141;2014;Usstreams;Insect;30
MTLS_1142;2014;Usstreams;Insect;34
MTLS_1144;2014;Usstreams;Insect;15
MTLS_1145;2014;Usstreams;Insect;36
MTLS_1149;2014;Usstreams;Insect;41
MTLS_1155;2014;Usstreams;Insect;24
MTLS_1164;2014;Usstreams;Insect;29
MTLS_1189;2014;Usstreams;Insect;38
MTR9_0902;2014;Usstreams;Insect;29
MTR9_0903;2014;Usstreams;Insect;7
MTR9_0904;2014;Usstreams;Insect;33
MTR9_0906;2014;Usstreams;Insect;24
MTR9_0907;2014;Usstreams;Insect;14
MTR9_0910;2014;Usstreams;Insect;31
MTR9_0911;2014;Usstreams;Insect;28
MTR9_0914;2014;Usstreams;Insect;34
MTR9_0915;2014;Usstreams;Insect;29
MTR9_0917;2014;Usstreams;Insect;33
MTR9_0918;2014;Usstreams;Insect;30
MTR9_0919;2014;Usstreams;Insect;21
MTR9_0921;2014;Usstreams;Insect;16
MTRF_0004;2014;Usstreams;Insect;40
MTRF_0005;2014;Usstreams;Insect;30
MTRF_0007;2014;Usstreams;Insect;36
MTRF_0008;2014;Usstreams;Insect;39
MTRF_0102;2014;Usstreams;Insect;32
MTRF_0103;2014;Usstreams;Insect;29
MTRF_0105;2014;Usstreams;Insect;45
MTRF_0106;2014;Usstreams;Insect;42
MTRF_0107;2014;Usstreams;Insect;41
MTRF_0108;2014;Usstreams;Insect;43
MTRF_0109;2014;Usstreams;Insect;28
MTRF_0110;2014;Usstreams;Insect;35
MTRF_0115;2014;Usstreams;Insect;28
MTRF_0116;2014;Usstreams;Insect;35
MTRF_0117;2014;Usstreams;Insect;37
MTRM_1001;2014;Usstreams;Insect;13
MTRM_1002;2014;Usstreams;Insect;28
MTRM_1005;2014;Usstreams;Insect;19
MTRM_1006;2014;Usstreams;Insect;25
MTRM_1010;2014;Usstreams;Insect;19
MTRO_1065;2014;Usstreams;Insect;19
MTRO_1068;2014;Usstreams;Insect;36
MTRO_1069;2014;Usstreams;Insect;7
MTRO_1071;2014;Usstreams;Insect;40
MTRO_1073;2014;Usstreams;Insect;29
MTRO_1074;2014;Usstreams;Insect;35
MTRO_1075;2014;Usstreams;Insect;34
MTS9_0922;2014;Usstreams;Insect;35
MTS9_0926;2014;Usstreams;Insect;48
MTS9_0927;2014;Usstreams;Insect;21
MTS9_0930;2014;Usstreams;Insect;24
MTS9_0933;2014;Usstreams;Insect;18
MTS9_0935;2014;Usstreams;Insect;25
MTS9_0936;2014;Usstreams;Insect;22
MTS9_0938;2014;Usstreams;Insect;17
MTS9_0939;2014;Usstreams;Insect;34
MTS9_0940;2014;Usstreams;Insect;43
MTS9_0943;2014;Usstreams;Insect;38
MTS9_0945;2014;Usstreams;Insect;35
MTS9_0948;2014;Usstreams;Insect;19
MTSS_1289;2014;Usstreams;Insect;29
MTSS_1290;2014;Usstreams;Insect;30
MTSS_1291;2014;Usstreams;Insect;23
MTSS_1294;2014;Usstreams;Insect;30
MTSS_1297;2014;Usstreams;Insect;32
MTSS_1302;2014;Usstreams;Insect;33
MTSS_1305;2014;Usstreams;Insect;36
MTSS_1319;2014;Usstreams;Insect;29
MTSS_1321;2014;Usstreams;Insect;38
MTSS_1326;2014;Usstreams;Insect;36
MTSS_1328;2014;Usstreams;Insect;39
MTSS_1330;2014;Usstreams;Insect;14
MTSS_1331;2014;Usstreams;Insect;28
NCRO_1015;2014;Usstreams;Insect;33
NDLS_1063;2014;Usstreams;Insect;23
NDLS_1064;2014;Usstreams;Insect;25
NDLS_1065;2014;Usstreams;Insect;26
NDLS_1067;2014;Usstreams;Insect;15
NDLS_1068;2014;Usstreams;Insect;22
NDLS_1070;2014;Usstreams;Insect;20
NDLS_1072;2014;Usstreams;Insect;18
NDLS_1073;2014;Usstreams;Insect;18
NDLS_1077;2014;Usstreams;Insect;14
NDLS_1079;2014;Usstreams;Insect;30
NDR9_0901;2014;Usstreams;Insect;24
NDR9_0902;2014;Usstreams;Insect;27
NDR9_0904;2014;Usstreams;Insect;29
NDR9_0906;2014;Usstreams;Insect;13
NDR9_0908;2014;Usstreams;Insect;19
NDR9_0909;2014;Usstreams;Insect;22
NDR9_0912;2014;Usstreams;Insect;19
NDR9_0918;2014;Usstreams;Insect;15
NDR9_0921;2014;Usstreams;Insect;18
NDRF_0001;2014;Usstreams;Insect;23
NDRF_0002;2014;Usstreams;Insect;10
NDRF_0008;2014;Usstreams;Insect;35
NDRM_1002;2014;Usstreams;Insect;15
NDRM_1005;2014;Usstreams;Insect;22
NDRO_1021;2014;Usstreams;Insect;22
NDRO_1026;2014;Usstreams;Insect;13
NDRO_1029;2014;Usstreams;Insect;37
NDS9_0942;2014;Usstreams;Insect;18
NDSS_1112;2014;Usstreams;Insect;22
NDSS_1115;2014;Usstreams;Insect;17
NDSS_1131;2014;Usstreams;Insect;25
NDSS_1133;2014;Usstreams;Insect;24
NELS_1079;2014;Usstreams;Insect;16
NELS_1082;2014;Usstreams;Insect;21
NELS_1083;2014;Usstreams;Insect;25
NER9_0908;2014;Usstreams;Insect;28
NER9_0909;2014;Usstreams;Insect;32
NER9_0911;2014;Usstreams;Insect;24
NER9_0912;2014;Usstreams;Insect;26
NER9_0913;2014;Usstreams;Insect;5
NER9_0914;2014;Usstreams;Insect;3
NER9_0915;2014;Usstreams;Insect;23
NER9_0916;2014;Usstreams;Insect;22
NERF_0001;2014;Usstreams;Insect;28
NERF_0002;2014;Usstreams;Insect;40
NERF_0003;2014;Usstreams;Insect;22
NERF_0004;2014;Usstreams;Insect;32
NERM_1001;2014;Usstreams;Insect;12
NERM_1004;2014;Usstreams;Insect;7
NERM_1005;2014;Usstreams;Insect;13
NERM_1007;2014;Usstreams;Insect;42
NERM_1008;2014;Usstreams;Insect;7
NERO_1037;2014;Usstreams;Insect;12
NERO_1042;2014;Usstreams;Insect;15
NERO_1043;2014;Usstreams;Insect;14
NERO_1045;2014;Usstreams;Insect;37
NERO_1046;2014;Usstreams;Insect;17
NES9_0922;2014;Usstreams;Insect;18
NES9_0931;2014;Usstreams;Insect;5
NES9_0935;2014;Usstreams;Insect;21
NES9_0936;2014;Usstreams;Insect;39
NESS_1128;2014;Usstreams;Insect;21
NESS_1134;2014;Usstreams;Insect;3
NESS_1138;2014;Usstreams;Insect;31
NESS_1140;2014;Usstreams;Insect;33
NESS_1143;2014;Usstreams;Insect;32
NHRF_0001;2014;Usstreams;Insect;46
NHRF_0002;2014;Usstreams;Insect;27
NHRF_0004;2014;Usstreams;Insect;36
NHRM_1001;2014;Usstreams;Insect;28
NHRM_1004;2014;Usstreams;Insect;38
NHS9_0911;2014;Usstreams;Insect;19
NHS9_0913;2014;Usstreams;Insect;39
NJRM_1002;2014;Usstreams;Insect;47
NJRM_1003;2014;Usstreams;Insect;31
NJSS_1086;2014;Usstreams;Insect;32
NJSS_1088;2014;Usstreams;Insect;47
NMLS_1044;2014;Usstreams;Insect;44
NMLS_1045;2014;Usstreams;Insect;27
NMLS_1047;2014;Usstreams;Insect;11
NMR9_0901;2014;Usstreams;Insect;27
NMR9_0902;2014;Usstreams;Insect;15
NMR9_0903;2014;Usstreams;Insect;23
NMR9_0904;2014;Usstreams;Insect;32
NMR9_0905;2014;Usstreams;Insect;24
NMR9_0906;2014;Usstreams;Insect;3
NMRF_0001;2014;Usstreams;Insect;23
NMRF_0002;2014;Usstreams;Insect;29
NMRF_0009;2014;Usstreams;Insect;21
NMRM_1001;2014;Usstreams;Insect;25
NMRM_1002;2014;Usstreams;Insect;31
NMRM_1005;2014;Usstreams;Insect;15
NMRM_1007;2014;Usstreams;Insect;32
NMRO_1025;2014;Usstreams;Insect;14
NMRO_1028;2014;Usstreams;Insect;22
NMRO_1030;2014;Usstreams;Insect;29
NMS9_0920;2014;Usstreams;Insect;31
NMS9_0924;2014;Usstreams;Insect;37
NMS9_0925;2014;Usstreams;Insect;35
NMS9_0926;2014;Usstreams;Insect;25
NMSS_1076;2014;Usstreams;Insect;9
NMSS_1081;2014;Usstreams;Insect;34
